COD. COLEGIO, REGIONAL, PROVINCIA, DISTRITO, CORREGIMIENTO, NOMBRE COLEGIO,ÁREA,PROGRAMAS, TIPO,total_passed,total_failed,total_deserted,pass_percent
406,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,RAMBALA,CHIRIQUICITO N°2,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,42,2,0,0.954545455
407,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,MIRAMAR,LOS CHIRICANOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,86,8,5,0.868686869
420,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,RAMBALA,CHIRIQUICITO N°1,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,52,3,7,0.838709677
449,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,CAUCHERO,QUEBRADA MONO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,44,0,0,1
463,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,BAJO CEDRO,RÍO AUYAMA,RURAL,PRIMARIA UNIGRADO,OFICIAL,162,9,0,0.947368421
464,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,PUNTA ROBALO,PALMA REAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,4,0,0.84
465,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,MIRAMAR,MIRAMAR,RURAL,PRIMARIA MULTIGRADO,OFICIAL,47,8,5,0.783333333
467,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,MIRAMAR,ALTO LA GLORIA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,132,1,3,0.970588235
468,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,MIRAMAR,LAS CAÑAS,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,75,8,1,0.892857143
471,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,BAJO CEDRO,LA CONGA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,16,5,0,0.761904762
474,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,BAJO CEDRO,EL ESCOBAL,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,28,8,0,0.777777778
476,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,PUNTA ROBALO,PUNTA ROBALO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,1,0,0.923076923
478,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,BAJO CEDRO,C.E.B.G. BAJO CEDRO,RURAL,PRIMARIA UNIGRADO,OFICIAL,277,26,6,0.896440129
479,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,PUNTA ROBALO,VALLE SECO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,39,2,3,0.886363636
498,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,RAMBALA,NUEVA ESTRELLA,RURAL,PRIMARIA UNIGRADO,OFICIAL,101,23,1,0.808
523,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,BAJO CEDRO,QUEBRADA GARZA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,32,1,1,0.941176471
1888,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,NANCE DE RISCO,NUEVA ZELANDIA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,18,0,1,0.947368421
4919,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,ESC. BILINGÜE 4 DE ABRIL,RURAL,PRIMARIA UNIGRADO,OFICIAL,704,47,3,0.933687003
5318,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,NANCE DE RISCO,VALLE LIBRE,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,53,8,3,0.828125
5319,BOCAS DEL TORO,BOCAS DEL TORO,ALMIRANTE,VALLE DE RISCÓ,ALTO ROMERO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,47,4,0,0.921568627
5320,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,EL EMPALME,C.E.B.G. BILINGÜE EL EMPALME,URBANA,PRIMARIA UNIGRADO,OFICIAL,1048,56,0,0.949275362
5323,BOCAS DEL TORO,BOCAS DEL TORO,ALMIRANTE,VALLE DE AGUA,C.E.B.G. QUEBRADA PASTOR,RURAL,PRIMARIA UNIGRADO,OFICIAL,115,11,7,0.864661654
5324,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,EL TERIBE,C.E.B.G. SIEYICK,RURAL,PRIMARIA MULTIGRADO,OFICIAL,71,0,0,1
5326,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,CAUCHERO,ALTO REFUGIO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,15,0,4,0.789473684
5561,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,CHIRIQUÍ GRANDE,QUEBRADA LIMÓN,INDÍGENA,PRIMARIA UNIGRADO,OFICIAL,56,2,0,0.965517241
5563,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,ALMIRANTE,BARRIADA GUAIMÍ,URBANA,PRIMARIA UNIGRADO,OFICIAL,180,8,1,0.952380952
5564,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,FINCA 11,URBANA,PRIMARIA UNIGRADO,OFICIAL,266,11,3,0.95
5566,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,ESC. BILINGÜE TEOBROMA,RURAL,PRIMARIA UNIGRADO,OFICIAL,279,25,3,0.908794788
5776,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,INSTITUTO BILINGÜE DE CHANGUINOLA SWICHE 4,URBANA,PRIMARIA UNIGRADO,PARTICULAR,48,0,0,1
5778,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,COLEGIO SAN MARCOS,URBANA,PRIMARIA UNIGRADO,PARTICULAR,75,0,0,1
5780,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,ESCUELA METODISTA DE BOCAS DEL TORO,URBANA,PRIMARIA UNIGRADO,PARTICULAR,21,0,0,1
5783,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,ESCUELA CHANGUINOLA AMERICAN ACADEMY,URBANA,PRIMARIA UNIGRADO,PARTICULAR,166,0,0,1
5784,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,COLEGIO PARROQUIAL SAN JOSÉ,URBANA,PRIMARIA UNIGRADO,PARTICULAR,51,0,0,1
5848,BOCAS DEL TORO,BOCAS DEL TORO,ALMIRANTE,VALLE DE AGUA,JOBITO ROJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,22,0,0,1
5849,BOCAS DEL TORO,BOCAS DEL TORO,ALMIRANTE,NANCE DE RISCO,BAJO GAVILÁN,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,31,0,0,1
5850,COMARCA NGÄBE BUGLÉ,BOCAS DEL TORO,JIRONDAI,TUWAI,ALTO CEDRO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,58,14,2,0.783783784
5860,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,COCHIGRÓ,QUEBRADA LA MINA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,36,0,0,1
5864,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,CAUCHERO,SILOE,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,38,1,0,0.974358974
5868,BOCAS DEL TORO,BOCAS DEL TORO,ALMIRANTE,VALLE DE RISCÓ,PALO SECO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,41,0,0,1
5869,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,COCHIGRÓ,ISLA VENADO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
5870,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,FINCA 61,RURAL,PRIMARIA MULTIGRADO,OFICIAL,58,8,1,0.865671642
5874,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,COCHIGRÓ,ALTO SORI,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,22,1,0,0.956521739
5975,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,COLEGIO ADVENTISTA BILINGÜE DE CHANGUINOLA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,174,0,0,1
6349,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,PUNTA LAUREL,QUEBRADA PISCINA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,22,3,1,0.846153846
6350,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,BASTIMENTO,BAHÍA ROJA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,20,0,0,1
6351,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,CAUCHERO,ALTO CAÑA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,42,3,0,0.933333333
6352,BOCAS DEL TORO,BOCAS DEL TORO,CHIRIQUÍ GRANDE,CHIRIQUÍ GRANDE,LAS PIÑAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,6,0,0.833333333
6764,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,EL TERIBE,TRES PIEDRAS,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
6783,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,LAS TABLAS,DOS CAÑOS ABAJO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,81,5,0,0.941860465
6894,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,"CENTRO EDUCATIVO EVANGÉLICO CUADRANGULAR BET-EL, ISLA COLÓN",URBANA,PRIMARIA UNIGRADO,PARTICULAR,62,0,0,1
6895,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,BOCAS DEL TORO,ESCUELA TANGERINE,URBANA,PRIMARIA UNIGRADO,PARTICULAR,15,0,0,1
6896,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,ESCUELA ADVENTISTA BILINGÜE DE ALMIRANTE,URBANA,PRIMARIA UNIGRADO,PARTICULAR,40,0,0,1
6900,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,EVANGÉLICO BET-EL CHANGUINOLA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,85,0,0,1
6903,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,INSTITUTO APOSTÓLICO BILINGÜE PENIEL,URBANA,PRIMARIA UNIGRADO,PARTICULAR,74,0,0,1
6904,BOCAS DEL TORO,BOCAS DEL TORO,CHANGUINOLA,CHANGUINOLA,CENTRO EDUCATIVO EVANGÉLICO BET-EL RAMBALA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,26,0,0,1
545,COCLÉ,COCLÉ,AGUADULCE,BARRIOS UNIDOS,ESCUELA BILINGÜE ABELARDO HERRERA,URBANA,PRIMARIA UNIGRADO,OFICIAL,719,23,0,0.969002695
546,COCLÉ,COCLÉ,AGUADULCE,POCRÍ,PAULA JIMÉNEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
558,COCLÉ,COCLÉ,AGUADULCE,AGUADULCE,ESCUELA BILINGÜE ALEJANDRO TAPIA,URBANA,PRIMARIA UNIGRADO,OFICIAL,716,2,0,0.997214485
560,COCLÉ,COCLÉ,AGUADULCE,AGUADULCE,ANA POLO TAPIA,URBANA,PRIMARIA UNIGRADO,OFICIAL,185,6,0,0.968586387
561,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,EL ESTERO/ DANIEL QUIRÓS P.,RURAL,PRIMARIA MULTIGRADO,OFICIAL,17,0,0,1
562,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,EL NARANJAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,45,0,0,1
563,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,EL PINZÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,2,0,0.833333333
565,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,LOS VOLCANES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
566,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,PEDRO GUEVARA,RURAL,PRIMARIA UNIGRADO,OFICIAL,135,2,0,0.98540146
567,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,LOMA DE LOS GONZÁLEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,25,1,1,0.925925926
568,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,HATO RINCONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,42,0,0,1
569,COCLÉ,COCLÉ,AGUADULCE,EL CRISTO,HIGO JUAN BRAN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
570,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,EL BARRERO,RURAL,PRIMARIA UNIGRADO,OFICIAL,101,7,0,0.935185185
571,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,ROGELIO ROBLES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,26,0,0,1
576,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,ESCUELA BILINGÜE EL ROBLE,RURAL,PRIMARIA UNIGRADO,OFICIAL,216,5,0,0.977375566
579,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,SALITROSA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,77,1,0,0.987179487
581,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,ERIC DEL VALLE,RURAL,PRIMARIA UNIGRADO,OFICIAL,86,0,3,0.966292135
582,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,JAGUITO,RURAL,PRIMARIA UNIGRADO,OFICIAL,103,0,0,1
583,COCLÉ,COCLÉ,AGUADULCE,EL ROBLE,FRANCISCA C. DE SIERRA,RURAL,PRIMARIA UNIGRADO,OFICIAL,105,0,0,1
584,COCLÉ,COCLÉ,AGUADULCE,POCRÍ,CERRO MORADO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,5,0,0.861111111
585,COCLÉ,COCLÉ,AGUADULCE,POCRÍ,SAN MARTIN DE PORRES,URBANA,PRIMARIA UNIGRADO,OFICIAL,188,8,0,0.959183673
586,COCLÉ,COCLÉ,AGUADULCE,POCRÍ,ESCUELA BILINGÜE EL PERÚ,URBANA,PRIMARIA UNIGRADO,OFICIAL,320,16,0,0.952380952
592,COCLÉ,COCLÉ,AGUADULCE,POCRÍ,ESCUELA BILINGÜE JUAN D. AROSEMENA,URBANA,PRIMARIA UNIGRADO,OFICIAL,635,21,1,0.96651446
594,COCLÉ,COCLÉ,ANTÓN,ANTÓN,BIJAGUAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,85,0,0,1
595,COCLÉ,COCLÉ,ANTÓN,ANTÓN,ESCUELA BILINGÜE REPUBLICA DOMINICANA,URBANA,PRIMARIA UNIGRADO,OFICIAL,774,15,0,0.980988593
607,COCLÉ,COCLÉ,ANTÓN,ANTÓN,C.E.B.G. MANUEL PATIÑO,RURAL,PRIMARIA UNIGRADO,OFICIAL,420,27,5,0.92920354
608,COCLÉ,COCLÉ,ANTÓN,ANTÓN,GUABAS ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,95,2,4,0.940594059
609,COCLÉ,COCLÉ,ANTÓN,ANTÓN,LA HINCADA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
610,COCLÉ,COCLÉ,ANTÓN,CABUYA,LOMA LARGA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
611,COCLÉ,COCLÉ,ANTÓN,CABUYA,MATA PALO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,23,0,0,1
612,COCLÉ,COCLÉ,ANTÓN,CABUYA,CABUYA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,41,0,0,1
613,COCLÉ,COCLÉ,ANTÓN,CABUYA,CABUYA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,41,0,0,1
614,COCLÉ,COCLÉ,ANTÓN,CABUYA,EL MACANO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,1,0,0.967741935
615,COCLÉ,COCLÉ,ANTÓN,EL CHIRÚ,EL CHIRÚ,RURAL,PRIMARIA UNIGRADO,OFICIAL,87,0,0,1
616,COCLÉ,COCLÉ,ANTÓN,EL CHIRÚ,BONA AGUILAR DE AGUILAR,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
619,COCLÉ,COCLÉ,ANTÓN,EL RETIRO,PUEBLO NUEVO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,77,7,0,0.916666667
620,COCLÉ,COCLÉ,ANTÓN,EL CHIRÚ,JOSÉ MARCIANO MORENO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,44,0,0,1
621,COCLÉ,COCLÉ,ANTÓN,EL RETIRO,LLANO GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,58,0,0,1
622,COCLÉ,COCLÉ,ANTÓN,EL RETIRO,EL RETIRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,77,0,0,1
624,COCLÉ,COCLÉ,ANTÓN,EL RETIRO,EL MARAÑÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,28,0,0,1
625,COCLÉ,COCLÉ,ANTÓN,EL VALLE,ALTOS DE LA MESA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,24,0,0,1
630,COCLÉ,COCLÉ,ANTÓN,EL VALLE,ESCUELA BILINGÜE EL VALLE,RURAL,PRIMARIA UNIGRADO,OFICIAL,330,5,0,0.985074627
631,COCLÉ,COCLÉ,ANTÓN,EL VALLE,ESCUELA BILINGÜE LA COMPAÑÍA,RURAL,PRIMARIA UNIGRADO,OFICIAL,490,7,0,0.985915493
632,COCLÉ,COCLÉ,ANTÓN,JUAN DÍAZ,EL JAGUITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,1,0,0.875
634,COCLÉ,COCLÉ,ANTÓN,JUAN DÍAZ,JUAN DÍAZ,RURAL,PRIMARIA UNIGRADO,OFICIAL,234,9,0,0.962962963
636,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,ESCUELA BILINGÜE ANGELINA M. DE TIRONE,URBANA,PRIMARIA UNIGRADO,OFICIAL,885,23,0,0.974669604
637,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,LA MATA,RURAL,PRIMARIA UNIGRADO,OFICIAL,183,8,0,0.958115183
638,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,LOS POLLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,91,3,1,0.957894737
645,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,SANTA CLARA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,1,0,0.933333333
646,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,EL PLATANAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,46,2,3,0.901960784
647,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,LLANO BONITO (ELIZABETH FLORES HERRERA),RURAL,PRIMARIA MULTIGRADO,OFICIAL,68,0,0,1
648,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,EL FARALLÓN,RURAL,PRIMARIA UNIGRADO,OFICIAL,63,10,0,0.863013699
649,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,LAS GUÍAS ORIENTE,RURAL,PRIMARIA UNIGRADO,OFICIAL,127,2,0,0.984496124
650,COCLÉ,COCLÉ,ANTÓN,RÍO HATO,LAS GUÍAS DE OCCIDENTE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,58,3,0,0.950819672
651,COCLÉ,COCLÉ,ANTÓN,SAN JUAN DE DIOS,ALTOS DE LA ESTANCIA,RURAL,PRIMARIA UNIGRADO,OFICIAL,248,12,0,0.953846154
652,COCLÉ,COCLÉ,ANTÓN,CABALLERO,LA COCA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,55,1,0,0.982142857
654,COCLÉ,COCLÉ,ANTÓN,SAN JUAN DE DIOS,CHUMICAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,41,1,0,0.976190476
661,COCLÉ,COCLÉ,ANTÓN,CABALLERO,TEBUJO LOS REYES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,73,1,0,0.986486486
662,COCLÉ,COCLÉ,ANTÓN,CABALLERO,TRANQUILLA,RURAL,PRIMARIA UNIGRADO,OFICIAL,108,4,2,0.947368421
663,COCLÉ,COCLÉ,ANTÓN,SAN JUAN DE DIOS,EL ENTRADERO,RURAL,PRIMARIA UNIGRADO,OFICIAL,170,0,0,1
664,COCLÉ,COCLÉ,ANTÓN,CABALLERO,CABALLERO,RURAL,PRIMARIA UNIGRADO,OFICIAL,87,0,0,1
665,COCLÉ,COCLÉ,ANTÓN,CABALLERO,LOS CERRITOS,RURAL,PRIMARIA UNIGRADO,OFICIAL,72,3,0,0.96
670,COCLÉ,COCLÉ,ANTÓN,SANTA RITA,SANTA RITA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,46,0,0,1
671,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,LAS BOQUILLAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
672,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,LOS REYES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,0,0,1
673,COCLÉ,COCLÉ,LA PINTADA,PIEDRAS GORDAS,BUENA VENTURA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,2,0,0,1
675,COCLÉ,COCLÉ,LA PINTADA,PIEDRAS GORDAS,COROZAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,26,0,0,1
684,COCLÉ,COCLÉ,LA PINTADA,LLANO NORTE,VILLA DEL CARMEN,RURAL,PRIMARIA UNIGRADO,OFICIAL,145,10,0,0.935483871
685,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,TORO BRAVO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
686,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,POTRERILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
687,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,ESCUELA BILINGÜE JOSÉ NADAL SILVA,RURAL,PRIMARIA UNIGRADO,OFICIAL,302,2,0,0.993421053
688,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,MEMBRILLAR,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
689,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,EL PICACHO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,1,0.928571429
690,COCLÉ,COCLÉ,LA PINTADA,LA PINTADA,EL FARALLÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,32,0,0,1
691,COCLÉ,COCLÉ,LA PINTADA,LAS LOMAS,BAJO GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,58,0,0,1
692,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,PALMARAZO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
693,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,LOS MOLEJONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,44,6,0,0.88
695,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,LA RICA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,25,0,0,1
696,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,VILLALOBOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,0,0,1
697,COCLÉ,COCLÉ,LA PINTADA,LAS LOMAS,LA TRINIDAD,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,2,0,0.913043478
698,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,SAN JUAN CENTRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,2,1,0.8125
699,COCLÉ,COCLÉ,LA PINTADA,LAS LOMAS,OJO DE AGUA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,54,2,0,0.964285714
705,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,BOCA DE LOS RÍOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,0,1
706,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,I.P.T. EL COPÉ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,314,11,0,0.966153846
707,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,JUAN JOSÉ QUIRÓS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
708,COCLÉ,COCLÉ,LA PINTADA,LAS LOMAS,LOMA BONITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,38,0,0,1
709,COCLÉ,COCLÉ,LA PINTADA,LAS LOMAS,LA MINA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
710,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,OMAR TORRIJOS H.,RURAL,PRIMARIA UNIGRADO,OFICIAL,115,5,0,0.958333333
711,COCLÉ,COCLÉ,LA PINTADA,LAS LOMAS,CALABAZO N° 1,RURAL,PRIMARIA MULTIGRADO,OFICIAL,62,2,0,0.96875
712,COCLÉ,COCLÉ,LA PINTADA,EL HARINO,BARRIGÓN,RURAL,PRIMARIA UNIGRADO,OFICIAL,102,0,0,1
713,COCLÉ,COCLÉ,LA PINTADA,EL POTRERO,CERRO COLORADO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,0,1
714,COCLÉ,COCLÉ,LA PINTADA,EL POTRERO,POTRELLANO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,29,0,0,1
715,COCLÉ,COCLÉ,LA PINTADA,EL POTRERO,EL POTRERO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,71,0,0,1
717,COCLÉ,COCLÉ,LA PINTADA,EL POTRERO,LAS TABLAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,0,1
718,COCLÉ,COCLÉ,LA PINTADA,EL POTRERO,ESCUELA BILINGÜE LA MADERA,RURAL,PRIMARIA UNIGRADO,OFICIAL,159,2,0,0.98757764
719,COCLÉ,COCLÉ,LA PINTADA,LLANO NORTE,LAS PLÉYADES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,56,3,0,0.949152542
720,COCLÉ,COCLÉ,LA PINTADA,LLANO NORTE,EMBARCADERO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,0,0,1
721,COCLÉ,COCLÉ,LA PINTADA,LLANO GRANDE,LA HONDA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,28,0,0,1
722,COCLÉ,COCLÉ,LA PINTADA,LLANO NORTE,MOLEJÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,24,3,0,0.888888889
723,COCLÉ,COCLÉ,LA PINTADA,LLANO GRANDE,PALMAR ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,59,0,0,1
