year,CODIGO,NOMBRE,REGION,APROBT,,
2018,5125,LICEO RURAL CHÁNGUENA,GRANDE DE TERRABA,130,,
2018,5530,LICEO SAN FRANCISCO,PEREZ ZELEDON,248,,
2018,5301,LICEO PLATANILLO DE BARU,PEREZ ZELEDON,208,,
2018,5161,LICEO RURAL LA ESPERANZA,SANTA CRUZ,39,,
2018,4109,LICEO BELEN,SANTA CRUZ,529,,
2018,5155,LICEO RURAL PACAYITAS,TURRIALBA,99,,
2018,5165,LICEO RURAL ISLA VENADO,PENINSULAR,88,,
2018,4915,LICEO RURAL CABECERAS,CAÑAS,68,,
2018,5139,LICEO  POASITO,ALAJUELA,236,,
2018,5178,LICEO LAS DELICIAS,ZONA NORTE-NORTE,284,,
2018,5707,COLEGIO ACADEMICO DE COSTA DE PAJAROS,PUNTARENAS,247,,
2018,5121,LICEO RURAL LAS CEIBAS,DESAMPARADOS,107,,
2018,,HUMANISTICO COSTARRICENSE-CAMPUS HEREDIA,HEREDIA,116,,
2018,4190,C.T.P. DE FLORES,HEREDIA,413,,
2018,,SAINT GABRIEL,SAN JOSE NORTE,121,,
2018,,COLEGIO BILINGÜE NUEVA ESPERANZA,HEREDIA,414,,
2018,,HORIZONTE 2000,SAN JOSE OESTE,43,,
2018,,CRISTIANO REFORMADO,SAN JOSE NORTE,103,,
2018,,SAINT MARY SCHOOL,SAN JOSE OESTE,186,,
2018,,NUEVO MUNDO,SAN JOSE CENTRAL,42,,
2018,,SANCTI SPIRITUS,PUNTARENAS,148,,
2018,,CAMINANTES,ALAJUELA,48,,
2018,,WHITMAN,SAN JOSE CENTRAL,172,,
2018,,THE SUMMIT SCHOOL,SAN JOSE NORTE,26,,
2018,3980,LICEO HERNAN ZAMORA ELIZONDO,SAN JOSE NORTE,828,,
2018,5197,UNIDAD PEDAGÓGICA CASA HOGAR,GUAPILES,86,,
2018,5288,LICEO RURAL MANZANILLO,PUNTARENAS,89,,
2018,4097,COLEGIO JOSÉ MARÍA GUTIÉRREZ,LIBERIA,245,,
2018,5154,LICEO RURAL SAN JOAQUIN,TURRIALBA,92,,
2018,4115,LICEO EMILIANO ODIO MADRIGAL,PUNTARENAS,857,,
2018,5137,LICEO LA GUACIMA,ALAJUELA,554,,
2018,5080,COLEGIO JORGE VOLIO JIMENEZ,COTO,215,,
2018,5289,LICEO RURAL DE CEDRAL,PUNTARENAS,111,,
2018,5177,LICEO RURAL EL PORVENIR,ZONA NORTE-NORTE,76,,
2018,,ECOTURISTICO DEL  PACIFICO,AGUIRRE,52,,
2018,5075,LICEO FRANCISCO AMIGUETTE HERRERA,SAN CARLOS,298,,
2018,5076,LICEO GASTON PERALTA CARRANZA,SAN CARLOS,451,,
2018,5150,LICEO SAN MARCOS,SAN CARLOS,112,,
2018,5148,LICEO RURAL SAN RAFAEL,SAN CARLOS,49,,
2018,5149,LICEO RURAL MEDIO QUESO,SAN CARLOS,131,,
2018,4048,LICEO ENRIQUE GUIER SAENZ,CARTAGO,491,,
2018,3995,LICEO JOAQUIN GUTIERREZ MANGEL,DESAMPARADOS,663,,
2018,5347,LICEO RURAL BUENA VISTA,PEREZ ZELEDON,131,,
2018,5297,COLEGIO LA PALMA,COTO,260,,
2018,5350,LICEO SABANILLAS,COTO,244,,
2018,5317,LICEO CANALETE,ZONA NORTE-NORTE,280,,
2018,4068,LICEO LLANO BONITO,LOS SANTOS,116,,
2018,,SAN EDUARDO BILINGÜE,CARTAGO,36,,
2018,4006,LICEO YOLANDA OREAMUNO UNGER,GRANDE DE TERRABA,191,,
2018,5294,LICEO RURAL USEKLA,SULA,90,,
2018,5129,LICEO RURAL EL JARDIN,PEREZ ZELEDON,75,,
2018,5128,LICEO RURAL RIO NUEVO,PEREZ ZELEDON,97,,
2018,4916,NOCTURNO CARLOS MELENDEZ CHAVERRI,HEREDIA,554,,
2018,5168,LICEO RURAL BOCA DE SIERPE,GRANDE DE TERRABA,164,,
2018,5131,LICEO CONCEPCION DANIEL FLORES,PEREZ ZELEDON,213,,
2018,5302,LICEO LOS ANGELES,SAN CARLOS,202,,
2018,5293,LICEO RURAL BOCA TAPADA,SAN CARLOS,50,,
2018,5304,LICEO NICOLAS AGUILAR MURILLO,SAN CARLOS,256,,
2018,,SAINT NICHOLAS OF FLÜE SCHOOL,HEREDIA,103,,
2018,,KAMUK SCHOOL,SAN JOSE NORTE,248,,
2018,5290,LICEO DE CASCAJAL,SAN JOSE NORTE,196,,
2018,,COLEGIO ECOLOGICO BILINGÜE SAN MARTIN,SAN JOSE OESTE,85,,
2018,,UNIVERSITARIO PARA NIÑOS Y ADOLESCENTES,HEREDIA,55,,
2018,,MI PATRIA,SAN JOSE NORTE,12,,
2018,4207,C.T.P. DE ABANGARES,CAÑAS,682,,
2018,4854,SECCION NOCTURNA ACADEMICA DE PARAISO,CARTAGO,606,,
2018,4874,NOCTURNO MAURILIO ALVARADO VARGAS,CAÑAS,197,,
2018,4867,NOCTURNO LA CRUZ,LIBERIA,438,,
2018,4841,NOCTURNO DE BUENOS AIRES,GRANDE DE TERRABA,599,,
2018,4884,NOCTURNO DE OSA,GRANDE DE TERRABA,570,,
2018,4896,NOCTURNO DE QUEPOS,AGUIRRE,476,,
2018,5732,NOCTURNO GUAYCARA,COTO,440,,
2018,5706,NOCTURNO DE SIQUIRRES,LIMON,526,,
2018,4890,NOCTURNO DE BATAAN,LIMON,628,,
2018,4091,LICEO DE RIO FRIO,SARAPIQUI,976,,
2018,5284,NOCTURNO PACIFICO SUR,GRANDE DE TERRABA,192,,
2018,5295,LICEO LA PERLA,LIMON,217,,
2018,5291,LICEO RURAL BIJAGUAL,LOS SANTOS,49,,
2018,5575,LICEO RURAL ABROJO MOCTEZUMA,COTO,82,,
2018,5576,LICEO RURAL SANTA ROSA,COTO,28,,
2018,5590,LICEO JUNTAS DE CAOBA,LIBERIA,115,,
2018,5535,LICEO DE GUARDIA,LIBERIA,467,,
2018,5583,LICEO CUATRO BOCAS,ZONA NORTE-NORTE,109,,
2018,5584,LICEO RURAL LA CONQUISTA,SARAPIQUI,161,,
2018,5568,COLEGIO SEPECUE,SULA,89,,
2018,5567,LICEO VENECIA,LIMON,613,,
2018,5577,LICEO EL SAINO,SAN CARLOS,178,,
2018,5533,EXPERIMENTAL BILINGÜE DE LOS ÁNGELES,SAN CARLOS,373,,
2018,5582,LICEO RURAL MASTATAL,PURISCAL,27,,
2018,,VISTA ATENAS HIGH SCHOOL,ALAJUELA,105,,
2018,,SAINT ANTHONY HIGH SCHOOL,SAN JOSE NORTE,237,,
2018,,SAINT JOSSELIN DAY SCHOOL,CARTAGO,124,,
2018,,CIENTIFICO DE COSTA RICA DEL ATLANTICO -UNED-,LIMON,35,,
2018,,MOUNT VIEW SCHOOL,SAN JOSE OESTE,179,,
2018,5580,LICEO RURAL SANTIAGO,PEREZ ZELEDON,132,,
2018,5579,LICEO ACADEMICO SAN ANTONIO,PEREZ ZELEDON,222,,
2018,5581,LICEO RURAL SAN RAFAEL DE CABAGRA,GRANDE DE TERRABA,160,,
2018,5585,LICEO RURAL LA ALDEA,SARAPIQUI,75,,
2018,5356,LICEO RURAL LOS ARBOLITOS,SARAPIQUI,37,,
2018,5296,LICEO RURAL SALVADOR DURAN OCAMPO,SARAPIQUI,97,,
2018,5587,LICEO RURAL SAN JULIAN,SARAPIQUI,78,,
2018,5588,TELESECUNDARIA LAS BRISAS,LIBERIA,32,,
2018,,MONTECARLO,SAN CARLOS,88,,
2018,,AMIGOS DE MONTEVERDE,PUNTARENAS,37,,
2018,5662,LICEO RURAL DE PUERTO VIEJO,LIMON,160,,
2018,5598,LICEO COQUITAL,SAN CARLOS,200,,
2018,5578,LICEO RURAL LA GUARIA DE POCOSOL,SAN CARLOS,86,,
2018,5729,COLEGIO PLAYAS DEL COCO,SANTA CRUZ,262,,
2018,5728,LICEO SANTA MARTA,GRANDE DE TERRABA,298,,
2018,5658,LICEO RURAL YERI,GRANDE DE TERRABA,107,,
2018,5682,NOCTURNO LA JULIETA,AGUIRRE,787,,
2018,5657,LICEO RURAL SAN RAFAEL,COTO,38,,
2018,5679,COLEGIO CANDELARIA,OCCIDENTE,320,,
2018,,COSTA RICA CHRISTIAN SCHOOL,SAN JOSE NORTE,210,,
2018,5656,LICEO RURAL SANTA CRUZ,LOS SANTOS,50,,
2018,5655,LICEO DE SAN ANDRES,LOS SANTOS,111,,
2018,5661,LICEO RURAL LAS MARIAS,SARAPIQUI,73,,
2018,5718,EXPERIMENTAL BILINGÜE DE RÍO JIMÉNEZ,GUAPILES,466,,
2018,5596,LICEO RURAL LOS JAZMINES,ZONA NORTE-NORTE,35,,
2018,5670,LICEO COLONIA PUNTARENAS,ZONA NORTE-NORTE,329,,
2018,5671,LICEO COLONIA VILLA NUEVA,ZONA NORTE-NORTE,141,,
2018,5672,LICEO RURAL VALLE VERDE,ZONA NORTE-NORTE,61,,
2018,5669,TELESECUNDARIA DE MEXICO,ZONA NORTE-NORTE,77,,
2018,5674,LICEO RURAL PIEDRAS AZULES,LIBERIA,86,,
2018,5673,LICEO RURAL SAN LUIS,ZONA NORTE-NORTE,82,,
2018,5591,LICEO SAN JORGE,ZONA NORTE-NORTE,111,,
2018,5709,LICEO RURAL DE TARCOLES,AGUIRRE,83,,
2018,5660,LICEO RURAL LÍNEA VIEJA,GUAPILES,78,,
2018,5668,TELESECUNDARIA LA URRACA,SAN CARLOS,32,,
2018,5667,LICEO RURAL JUANILAMA,SAN CARLOS,86,,
2018,5666,LICEO RURAL COOPE SAN JUAN,SAN CARLOS,34,,
2018,5677,COLEGIO SAN MARTIN,SAN CARLOS,338,,
2018,5735,UNIDAD PEDAGOGICA LA VALENCIA,DESAMPARADOS,473,,
2018,5664,LICEO RURAL SAN ANTONIO,PURISCAL,61,,
2018,5663,LICEO RURAL LA PALMA,PURISCAL,82,,
2018,,INTERNACIONAL CRISTIANA,LIBERIA,173,,
2018,5645,LICEO BEBEDERO,CAÑAS,146,,
2018,5680,C.T.P. SANTA ANA,SAN JOSE OESTE,322,,
2018,,MARIAN BAKER SCHOOL,CARTAGO,85,,
2018,5665,LICEO RURAL BOCA RIO SAN CARLOS,SAN CARLOS,49,,
2018,5708,LICEO RURAL LA GARITA,LIBERIA,79,,
2018,,CAFORE ANTONIO JOSE OBANDO CHAN,PUNTARENAS,84,,
2018,5659,LICEO RURAL CARTAGENA,GUAPILES,97,,
2018,,CREATIVA,PUNTARENAS,49,,
2018,,CIENTIFICO DE COSTA RICA DE PUNTARENAS -UCR-,PUNTARENAS,49,,
2018,5852,LICEO PICAGRES DE MORA,PURISCAL,104,,
2018,5873,LICEO DE BARBACOAS,PURISCAL,349,,
2018,5586,LICEO EL PARAISO,SARAPIQUI,199,,
2018,,BILINGÜE BOCA DEL MONTE,SAN JOSE CENTRAL,77,,
2018,,SANTA RITA,SAN JOSE CENTRAL,95,,
2018,6156,LICEO BILINGÜE ITALO COSTARRICENSE,COTO,238,,
2018,5870,UNIDAD PEDAGOGICA SOTERO GONZALEZ BARQUERO,DESAMPARADOS,369,,
2018,5814,LICEO VUELTA DE JORCO,DESAMPARADOS,289,,
2018,5834,UNIDAD PEDAGOGICA SAN DIEGO,CARTAGO,292,,
2018,5840,LICEO RURAL LA LUCHITA,CARTAGO,68,,
2018,5841,LICEO SAN CARLOS,LOS SANTOS,154,,
2018,5845,LICEO EL CONSUELO,LIBERIA,76,,
2018,5844,LICEO CUAJINIQUIL,LIBERIA,152,,
2018,5838,LICEO RURAL COOPESILENCIO,AGUIRRE,41,,
2018,5836,LICEO RURAL SANTO DOMINGO,AGUIRRE,25,,
2018,5837,LICEO RURAL CERRITOS,AGUIRRE,32,,
2018,5871,LICEO RURAL LONDRES,AGUIRRE,95,,
2018,5827,SECCION NOCTURNA C.T.P. MONSEÑOR SANABRIA,DESAMPARADOS,172,,
2018,5806,NOCTURNO DE PALMARES,PEREZ ZELEDON,520,,
2018,5815,NOCTURNO DE SINAI,PEREZ ZELEDON,426,,
2018,5807,NOCTURNO DE CARIARI,GUAPILES,404,,
2018,5853,LICEO RURAL EL CASTILLO FORTUNA,SAN CARLOS,40,,
2018,5869,LICEO AEROPUERTO JERUSALEN,PEREZ ZELEDON,214,,
2018,5839,TELESECUNDARIA LA CEIBA,ALAJUELA,42,,
2018,5747,TELESECUNDARIA DULCE NOMBRE,ALAJUELA,6,,
2018,5817,LICEO LA PALMERA,SAN CARLOS,267,,
2018,5854,LICEO RURAL EL VENADO,SAN CARLOS,94,,
2018,,DEPORTIVO SANTO DOMINGO,HEREDIA,106,,
2018,,COLEGIO LA GRAN ESPERANZA INTERNACIONAL,HEREDIA,5,,
2018,5858,LICEO RURAL LA GATA,SARAPIQUI,67,,
2018,5850,LICEO BELEN,NICOYA,242,,
2018,5856,TELESECUNDARIA COLONIA ANATERI,OCCIDENTE,11,,
2018,5886,EXPERIMENTAL BILINGÜE DE SARCHI SUR,OCCIDENTE,345,,
2018,5857,TELESECUNDARIA BAJOS TORO AMARILLO,OCCIDENTE,24,,
2018,5891,LICEO RURAL EL CARMEN PARRITA,AGUIRRE,28,,
2018,5820,LICEO DE TERRABA,GRANDE DE TERRABA,82,,
2018,,NEW WAY HIGH SCHOOL,SAN JOSE OESTE,51,,
2018,5818,C.T.P. DE ESCAZU,SAN JOSE OESTE,371,,
2018,,SAGRADA FAMILIA,LIMON,32,,
2018,5847,LICEO RURAL LA CELINA,LIMON,39,,
2018,5882,EXPERIMENTAL BILINGÜE DE SIQUIRRES,LIMON,368,,
2018,5848,LICEO INDÍGENA BOCA COHÉN,SULA,122,,
2018,5842,LICEO RURAL ALTO GUAYMI,COTO,66,,
2018,5849,LICEO RURAL ROCA QUEMADA,TURRIALBA,117,,
2018,5851,LICEO RURAL DE SANTA TERESA,PENINSULAR,153,,
2018,5816,NOCTURNO OROTINA,ALAJUELA,211,,
2018,5874,LICEO AMBIENTALISTA DE HORQUETAS,SARAPIQUI,331,,
2018,5734,LICEO RURAL LAS COLONIAS,SARAPIQUI,44,,
2018,5846,LICEO RURAL GANDOCA,LIMON,16,,
2018,5860,LICEO RURAL LAS NUBES CRISTO REY,SAN CARLOS,80,,
2018,5843,LICEO RURAL ALTO COMTE,COTO,89,,
2018,5855,LICEO RURAL SAN ANTONIO DE ZAPOTAL,OCCIDENTE,14,,
2018,5895,LICEO RURAL AGUAS ZARCAS,LIMON,53,,
2018,,INTERAMERICAN HIGH SCHOOL CATIE,TURRIALBA,115,,
2018,,HUMANISTICO COSTARRICENSE-SEDE COTO,COTO,58,,
2018,5897,LICEO RURAL BELLA VISTA,LIBERIA,85,,
2018,,SAN DANIEL COMBONI,CAÑAS,82,,
2018,6032,C.T.P. FERNANDO VOLIO JIMENEZ,CARTAGO,749,,
2018,,TALLER PEDAGOGICO MONTEBELLO,HEREDIA,73,,
2018,,SAN JORGE,CAÑAS,80,,
2018,,GENESIS CHRISTIAN SCHOOL,SAN JOSE CENTRAL,136,,
2018,,VALLE DEL SOL,GUAPILES,232,,
2018,5999,LICEO RURAL SAN ISIDRO,LOS SANTOS,87,,
2018,5968,LICEO RURAL CAÑON DE EL GUARCO,LOS SANTOS,47,,
2018,5966,SECCION NOCTURNA C.T.P. MARIO QUIROS SASSO,CARTAGO,256,,
2018,5979,LICEO SAN NICOLAS DE TOLENTINO,CARTAGO,675,,
2018,5993,UNIDAD PEDAGOGICA BARRIO NUEVO,CARTAGO,131,,
2018,5975,LICEO RURAL BANDERAS,SAN CARLOS,55,,
2018,5976,LICEO RURAL SAN JUAN,OCCIDENTE,53,,
2018,5994,LICEO LA AMISTAD,SAN CARLOS,291,,
2018,5988,LICEO QUEBRADA GANADO,AGUIRRE,305,,
2018,5967,LICEO RURAL NUEVA GUATEMALA,CAÑAS,39,,
2018,6034,C.T.P. TRONADORA,CAÑAS,229,,
2018,6017,LICEO LA LUCHA,GRANDE DE TERRABA,90,,
2018,5970,LICEO RURAL ISLAS DEL CHIRRIPO,SARAPIQUI,85,,
2018,5973,LICEO EL CARMEN,NICOYA,73,,
2018,5992,LICEO LAGUNA,OCCIDENTE,392,,
2018,5995,LICEO DE MAGALLANES,OCCIDENTE,361,,
2018,5996,EXPERIMENTAL BILINGÜE DE SAN RAMON,OCCIDENTE,538,,
2018,5985,LICEO RURAL ZAPATON,PURISCAL,35,,
2018,6030,LICEO VIRGEN MEDALLA MILAGROSA,SAN JOSE NORTE,555,,
2018,5998,LICEO PACTO DEL JOCOTE,ALAJUELA,293,,
2018,6020,LICEO DEPORTIVO DE GRECIA,ALAJUELA,283,,
2018,6033,C.T.P. INVU LAS CAÑAS,ALAJUELA,980,,
2018,5974,LICEO RURAL LA CUREÑA,SARAPIQUI,24,,
2018,6027,LICEO HIGUITO,DESAMPARADOS,335,,
2018,5990,LICEO LAS MERCEDES,PEREZ ZELEDON,590,,
2018,5929,NOCTURNO DE PUERTO VIEJO,SARAPIQUI,627,,
2018,5971,LICEO RURAL UNION DEL TORO,SARAPIQUI,76,,
2018,6000,LICEO CUATRO ESQUINAS,GUAPILES,287,,
2018,6016,C.T.P. ULADISLAO GAMEZ SOLANO,SAN JOSE CENTRAL,1003,,
2018,5986,LICEO RURAL KABEBATA,TURRIALBA,106,,
2018,6043,LICEO RURAL LANAS,PURISCAL,20,,
2018,6044,LICEO RURAL EL LLANO,PURISCAL,63,,
2018,5969,LICEO RURAL SANTA ROSA,CARTAGO,99,,
2018,5972,LICEO SAN CARLOS PACUARITO,LIMON,103,,
2018,5984,LICEO LABRADOR,ALAJUELA,182,,
2018,6133,LICEO PUENTE DE PIEDRA,ALAJUELA,535,,
2018,6021,SECCION NOCTURNA C.T.P. PUNTARENAS,PUNTARENAS,319,,
2018,6105,C.T.P. CARRIZAL,ALAJUELA,1015,,
2018,6103,I.E.G.B. PARAISO,LIMON,322,,
2018,6127,I.E.G.B. ANDRES BELLO LOPEZ,SAN JOSE OESTE,214,,
2018,6137,LICEO OCCIDENTAL,CARTAGO,438,,
2018,6130,C.T.P. GRANADILLA,SAN JOSE CENTRAL,1059,,
2018,,BILINGÜE SONNYSA CBC,CARTAGO,231,,
2018,6128,I.E.G.B. AMERICA CENTRAL,SAN JOSE NORTE,288,,
2018,6135,UNIDAD PEDAGOGICA LA CRUZ,DESAMPARADOS,138,,
2018,6096,UNIDAD PEDAGOGICA JUAN CALDERON VALVERDE,DESAMPARADOS,63,,
2018,6108,I.E.G.B. REPUBLICA DE PANAMA,DESAMPARADOS,273,,
2018,6146,I.E.G.B. NUESTRA SEÑORA DE SION,PUNTARENAS,238,,
2018,6149,LICEO BUENOS AIRES,GRANDE DE TERRABA,442,,
2018,6104,C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,1183,,
2018,,C.T.P.SAN AGUSTIN CIUDAD  DE LOS NIñOS,CARTAGO,404,,
2018,6050,LICEO RURAL JARIS,PURISCAL,55,,
2018,6115,LICEO SAN RAFAEL,GUAPILES,821,,
2018,6112,COLEGIO FINCA NARANJO,COTO,588,,
2018,6046,COLEGIO LA CASONA,COTO,248,,
2018,5981,LICEO RURAL PARAISO,COTO,50,,
2018,6101,NOCTURNO DE POCORA,GUAPILES,235,,
2018,,WASHINGTON SCHOOL,SAN JOSE OESTE,20,,
2018,6106,I.E.G.B. PBRO. YANUARIO QUESADA,SAN JOSE OESTE,434,,
2018,6113,NOCTURNO DE SAN PEDRO,PEREZ ZELEDON,570,,
2018,6148,SECCION NOCTURNA C.T.P. DE LIMON,LIMON,280,,
2018,6157,I.E.G.B. LA VICTORIA,ZONA NORTE-NORTE,55,,
2018,,SAINT JOSEPH`S,SAN JOSE NORTE,142,,
2018,,NUESTRA SEÑORA DE GUADALUPE,HEREDIA,89,,
2018,6129,LICEO RURAL KATSI,SULA,71,,
2018,4194,SECCION NOCTURNA C.T.P. LIBERIA,LIBERIA,182,,
2018,6215,UNIDAD PEDAGOGICA EL TORITO,TURRIALBA,70,,
2018,6216,LICEO LLANO LOS ANGELES,CARTAGO,123,,
2018,6217,LICEO RURAL GUACIMAL,PUNTARENAS,41,,
2018,6219,UNIDAD PEDAGOGICA RIO CELESTE,ZONA NORTE-NORTE,101,,
2018,6220,LICEO RURAL COLONIA DEL VALLE,NICOYA,65,,
2018,6236,LICEO RURAL PALMERA,SULA,64,,
2018,6235,LICEO RURAL NAMALDI,SULA,73,,
2018,6224,LICEO RURAL COROMA,SULA,53,,
2018,6244,LICEO SONAFLUCA,SAN CARLOS,390,,
2018,6273,LICEO RURAL CERROS,AGUIRRE,189,,
2018,6222,COLEGIO QUEBRADA GRANDE,LIBERIA,94,,
2018,6269,COLEGIO MATA DE PLATANO,SAN JOSE NORTE,579,,
2018,6267,LICEO RURAL LOS ALMENDROS,SAN CARLOS,31,,
2018,6375,LICEO LOS ANGELES,NICOYA,53,,
2018,,VALLEY FORGE FUTURE,SAN JOSE NORTE,60,,
2018,,LOS DELFINES,AGUIRRE,60,,
2018,,CIENTIFICO DE COSTA RICA DE ALAJUELA -UNED-,ALAJUELA,57,,
2018,6130,SECCION NOCTURNA C.T.P. DE GRANADILLA,SAN JOSE CENTRAL,25,,
2018,6385,LICEO SAN ANTONIO,GUAPILES,341,,
2018,6350,I.E.G.B. LIMON 2000,LIMON,142,,
2018,6358,C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,420,,
2018,6372,LICEO TIERRA BLANCA,CARTAGO,381,,
2018,6384,LICEO DE TOBOSI,CARTAGO,338,,
2018,6376,LICEO SAN JOSE DEL RIO,SARAPIQUI,255,,
2018,6409,LICEO RURAL SALITRE,GRANDE DE TERRABA,103,,
2018,6406,LICEO RURAL SHIKABALI,TURRIALBA,127,,
2018,6407,LICEO RURAL KJAKUO SULO,TURRIALBA,70,,
2018,6408,COLEGIO INDÍGENA SHIROLES,SULA,144,,
2018,4186,SECCION NOCTURNA C.T.P. JOSE DANIEL FLORES,LOS SANTOS,162,,
2018,,CTRO. ATENCION INTEG. NIÑOS Y NIÑAS TRIUNFADO,HEREDIA,19,,
2018,,HORIZONTES CEDHORI,ALAJUELA,105,,
2018,,SANTA MARIA TECHNICAL SCHOOL,DESAMPARADOS,133,,
2018,6147,SECCION NOCTURNA C.T.P. DE BUENOS AIRES,GRANDE DE TERRABA,273,,
2018,,COLEGIO COOPERATIVO DE EDUCACION INTEG. CORON,SAN JOSE NORTE,197,,
2018,6456,COLEGIO OMAR SALAZAR OBANDO,TURRIALBA,664,,
2018,6429,LICEO RURAL QUIRIMAN,NICOYA,40,,
2018,6465,LICEO RURAL VILLA HERMOSA,GRANDE DE TERRABA,42,,
2018,6480,LICEO RURAL ALTO COHEN,SULA,96,,
2018,6479,COLEGIO DE GUACIMO,GUAPILES,371,,
2018,4157,SECCION NOCTURNA C.T.P. DE SAN SEBASTIAN,SAN JOSE CENTRAL,182,,
2018,,EDUCATIONAL CENTER ABC,ALAJUELA,17,,
2018,4210,SECCIÓN NOCTURNA C.T.P. DE PAQUERA,PENINSULAR,116,,
2018,,BILINGÜE VIRGEN DEL PILAR,CARTAGO,70,,
2018,,COLEGIO SAN CARLOS BORROMEO,SAN CARLOS,74,,
2018,6501,COLEGIO FLORIDA,LIMON,187,,
2018,6500,COLEGIO DE PACUARE,LIMON,204,,
2018,6498,LICEO RURAL YIMBA CAJC,GRANDE DE TERRABA,114,,
2018,6504,C.T.P. SAN PEDRO DE BARVA,HEREDIA,661,,
2018,4163,SECCION NOCTURNA C.T.P. DE PURISCAL,PURISCAL,140,,
2018,4229,SECCION NOCTURNA C.T.P. DE JACO,AGUIRRE,114,,
2018,4197,SECCION NOCTURNA C.T.P. HOJANCHA,NICOYA,88,,
2018,6016,SECCION NOCTURNA C.T.P. ULADISLAO GAMEZ SOLAN,SAN JOSE CENTRAL,84,,
2018,4166,SECCION NOCTURNA C.T.P. SAN ISIDRO,PEREZ ZELEDON,98,,
2018,5680,SECCION NOCTURNA C.T.P. SANTA ANA,SAN JOSE OESTE,12,,
2018,4158,SECCION NOCTURNA C.T.P. DOS CERCAS,DESAMPARADOS,18,,
2018,4155,SECCION NOCTURNA C.T.P. CALLE BLANCOS,SAN JOSE NORTE,132,,
2018,4215,SECCION NOCTURNA C.T.P. UMBERTO MELLONI C.,COTO,90,,
2018,4214,SECCION NOCTURNA C.T.P. CARLOS MANUEL VICENTE,COTO,46,,
2018,4217,SECCION NOCTURNA C.T.P. GUAYCARA,COTO,134,,
2018,4208,SECCION NOCTURNA C.T.P. DE JICARAL,PENINSULAR,131,,
2018,4176,SECCION NOCTURNA C.T.P. NATANIEL ARIAS MURILL,SAN CARLOS,155,,
2018,6033,SECCION NOCTURNA C.T.P. INVU LAS CAÑAS,ALAJUELA,189,,
2018,6505,C.T.P. DE PALMICHAL,PURISCAL,294,,
2018,6502,C.T.P. SANTO CRISTO DE ESQUIPULAS,OCCIDENTE,341,,
2018,6507,C.T.P. SABANILLA,ALAJUELA,407,,
2018,6508,C.T.P. SAN RAFAEL DE POAS,ALAJUELA,461,,
2018,6506,C.T.P. BOLIVAR,ALAJUELA,582,,
2018,6503,C.T.P. DE DULCE NOMBRE,CARTAGO,718,,
2018,,ISAAC PHILLIPE PRIMARY & HIGH SCHOOL,HEREDIA,87,,
2018,,COLEGIO SAN RAFAEL-OROTINA,ALAJUELA,50,,
2018,6512,LICEO SANTISIMA TRINIDAD,GUAPILES,316,,
2018,,LAKESIDE INTERNATIONAL SCHOOL,SANTA CRUZ,132,,
2018,,LAS NUBES SCHOOL,AGUIRRE,42,,
2018,6537,C.T.P. SANTA EULALIA,ALAJUELA,280,,
2018,6532,C.T.P. AMBIENTALISTA ISAIAS RETANA,PEREZ ZELEDON,677,,
2018,4204,SECCION NOCTURNA C.T.P. SANTA BARBARA,SANTA CRUZ,117,,
2018,6534,C.T.P. SANTA LUCIA,CARTAGO,701,,
2018,6529,C.T.P. ABELARDO BONILLA BALDARES,SAN JOSE NORTE,810,,
2018,6527,C.T.P. MAXIMO QUESADA,DESAMPARADOS,745,,
2018,6528,C.T.P. PURRAL,SAN JOSE NORTE,680,,
2018,4201,SECCION NOCTURNA C.T.P. CARRILLO,SANTA CRUZ,121,,
2018,6533,C.T.P. OREAMUNO,CARTAGO,396,,
2018,6536,C.T.P. ROSARIO DE NARANJO,OCCIDENTE,608,,
2018,4203,SECCION NOCTURNA C.T.P. DE SANTA CRUZ,SANTA CRUZ,154,,
2018,4198,SECCION NOCTURNA C.T.P. DE NICOYA,NICOYA,381,,
2018,4193,SECCION NOCTURNA C.T.P. PUERTO VIEJO,SARAPIQUI,156,,
2018,6104,SECCION NOCTURNA C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,83,,
2018,6358,SECCION NOCTURNA C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,120,,
2018,6524,C.T.P. SAN ISIDRO DE HEREDIA,HEREDIA,341,,
2018,6525,C.T.P. SANTO DOMINGO,HEREDIA,453,,
2018,6526,C.T.P. MERCEDES NORTE,HEREDIA,664,,
2018,6530,C.T.P. PAVAS,SAN JOSE OESTE,387,,
2018,6535,C.T.P. CALLE ZAMORA,OCCIDENTE,546,,
2018,4213,SECCION NOCTURNA C.T.P. OSA,GRANDE DE TERRABA,261,,
2018,4167,SECCION NOCTURNA C.T.P. PLATANARES,PEREZ ZELEDON,159,,
2018,4168,SECCION NOCTURNA C.T.P. PEJIBAYE,PEREZ ZELEDON,87,,
2018,4218,SECCION NOCTURNA C.T.P. DE CORREDORES,COTO,109,,
2018,6502,SECCION NOCTURNA C.T.P. SANTO CRISTO DE ESQUI,OCCIDENTE,131,,
2018,4183,SECCION NOCTURNA C.T.P. SAN CARLOS,SAN CARLOS,129,,
2018,4179,SECCION NOCTURNA C.T.P. LA FORTUNA,SAN CARLOS,157,,
