year,CODIGO,NOMBRE,REGION,enrolled,passed,pass_rate
2020.0,5853.0,LICEO RURAL EL CASTILLO FORTUNA,SAN CARLOS,44,44,1.0
2020.0,5869.0,LICEO AEROPUERTO JERUSALEN,PEREZ ZELEDON,294,294,1.0
2020.0,5839.0,TELESECUNDARIA LA CEIBA,ALAJUELA,19,18,0.9473684210526315
2020.0,5747.0,TELESECUNDARIA DULCE NOMBRE,ALAJUELA,8,8,1.0
2020.0,5817.0,LICEO LA PALMERA,SAN CARLOS,249,248,0.9959839357429718
2020.0,5854.0,LICEO RURAL EL VENADO,SAN CARLOS,112,112,1.0
2020.0,0.0,DEPORTIVO SANTO DOMINGO,HEREDIA,68,64,0.9411764705882353
2020.0,5858.0,LICEO RURAL LA GATA,SARAPIQUI,66,66,1.0
2020.0,5850.0,LICEO BELEN,NICOYA,249,249,1.0
2020.0,5856.0,TELESECUNDARIA COLONIA ANATERI,OCCIDENTE,13,13,1.0
2020.0,5886.0,EXPERIMENTAL BILINGÜE DE SARCHI SUR,OCCIDENTE,344,343,0.997093023255814
2020.0,5857.0,UNIDAD PEDAGOGICA RURAL BAJOS DE TORO AMARILLO,OCCIDENTE,18,18,1.0
2020.0,5891.0,LICEO RURAL EL CARMEN PARRITA,AGUIRRE,29,29,1.0
2020.0,5820.0,LICEO DE TERRABA,GRANDE DE TERRABA,69,69,1.0
2020.0,0.0,NEW WAY HIGH SCHOOL,SAN JOSE OESTE,41,41,1.0
2020.0,5818.0,C.T.P. DE ESCAZU,SAN JOSE OESTE,388,386,0.9948453608247423
2020.0,0.0,INSTITUTO PEDAGOGICA SAGRADA FAMILIA,LIMON,18,18,1.0
2020.0,5847.0,LICEO RURAL LA CELINA,LIMON,51,50,0.9803921568627451
2020.0,5882.0,EXPERIMENTAL BILINGÜE DE SIQUIRRES,LIMON,388,379,0.9768041237113402
2020.0,5848.0,LICEO INDÍGENA BOCA COHÉN,SULA,160,160,1.0
2020.0,5842.0,LICEO RURAL ALTO GUAYMI,COTO,85,85,1.0
2020.0,5849.0,LICEO RURAL ROCA QUEMADA,TURRIALBA,139,139,1.0
2020.0,5851.0,LICEO SANTA TERESA,PENINSULAR,210,210,1.0
2020.0,5816.0,NOCTURNO OROTINA,ALAJUELA,525,523,0.9961904761904762
2020.0,5874.0,LICEO AMBIENTALISTA DE HORQUETAS,SARAPIQUI,349,348,0.997134670487106
2020.0,5734.0,LICEO RURAL LAS COLONIAS,SARAPIQUI,104,104,1.0
2020.0,5846.0,LICEO RURAL GANDOCA,LIMON,17,17,1.0
2020.0,5860.0,LICEO RURAL LAS NUBES CRISTO REY,SAN CARLOS,81,79,0.9753086419753086
2020.0,5843.0,LICEO RURAL ALTO COMTE,COTO,95,95,1.0
2020.0,5855.0,LICEO RURAL SAN ANTONIO DE ZAPOTAL,OCCIDENTE,16,16,1.0
2020.0,5895.0,LICEO RURAL AGUAS ZARCAS,LIMON,56,51,0.9107142857142857
2020.0,0.0,COLEGIO CIENTIFICO INTERAMERICANO IHS (CATIE),TURRIALBA,103,103,1.0
2020.0,0.0,HUMANISTICO COSTARRICENSE-SEDE COTO,COTO,56,56,1.0
2020.0,5897.0,LICEO RURAL BELLA VISTA,LIBERIA,89,89,1.0
2020.0,0.0,SAN DANIEL COMBONI,CAÑAS,72,72,1.0
2020.0,6032.0,C.T.P. FERNANDO VOLIO JIMENEZ,CARTAGO,859,858,0.9988358556461001
2020.0,0.0,TALLER PEDAGOGICO MONTEBELLO,HEREDIA,68,68,1.0
2020.0,0.0,SAN JORGE,CAÑAS,52,52,1.0
2020.0,0.0,GENESIS CHRISTIAN SCHOOL,SAN JOSE CENTRAL,159,159,1.0
2020.0,0.0,VALLE DEL SOL,GUAPILES,231,228,0.987012987012987
2020.0,5999.0,LICEO RURAL SAN ISIDRO,LOS SANTOS,76,70,0.9210526315789473
2020.0,5968.0,LICEO RURAL CAÑON DE EL GUARCO,LOS SANTOS,38,38,1.0
2020.0,5966.0,SECCION NOCTURNA C.T.P. MARIO QUIROS SASSO,CARTAGO,290,267,0.9206896551724137
2020.0,5979.0,LICEO SAN NICOLAS DE TOLENTINO,CARTAGO,741,721,0.9730094466936572
2020.0,5993.0,UNIDAD PEDAGOGICA BARRIO NUEVO,CARTAGO,127,127,1.0
2020.0,5975.0,LICEO RURAL BANDERAS,SAN CARLOS,52,52,1.0
2020.0,5976.0,LICEO RURAL SAN JUAN,OCCIDENTE,59,59,1.0
2020.0,5994.0,LICEO LA AMISTAD,SAN CARLOS,370,359,0.9702702702702702
2020.0,5988.0,LICEO QUEBRADA GANADO,AGUIRRE,414,412,0.9951690821256038
2020.0,5967.0,LICEO RURAL NUEVA GUATEMALA,CAÑAS,40,40,1.0
2020.0,6034.0,C.T.P. TRONADORA,CAÑAS,290,289,0.996551724137931
2020.0,6017.0,LICEO LA LUCHA,GRANDE DE TERRABA,84,84,1.0
2020.0,5970.0,LICEO RURAL ISLAS DEL CHIRRIPO,SARAPIQUI,156,155,0.9935897435897436
2020.0,5973.0,LICEO EL CARMEN,NICOYA,75,75,1.0
2020.0,5992.0,LICEO LAGUNA,OCCIDENTE,427,426,0.9976580796252927
2020.0,5995.0,LICEO DE MAGALLANES,OCCIDENTE,455,453,0.9956043956043956
2020.0,5996.0,EXPERIMENTAL BILINGÜE DE SAN RAMON,OCCIDENTE,571,571,1.0
2020.0,5985.0,LICEO RURAL ZAPATON,PURISCAL,40,40,1.0
2020.0,6030.0,LICEO VIRGEN MEDALLA MILAGROSA,SAN JOSE NORTE,681,638,0.9368575624082232
2020.0,5998.0,LICEO PACTO DEL JOCOTE,ALAJUELA,359,359,1.0
2020.0,6020.0,LICEO DEPORTIVO DE GRECIA,ALAJUELA,292,272,0.9315068493150684
2020.0,6033.0,C.T.P. INVU LAS CAÑAS,ALAJUELA,1070,1067,0.997196261682243
2020.0,5974.0,LICEO RURAL LA CUREÑA,SARAPIQUI,21,21,1.0
2020.0,6027.0,LICEO HIGUITO,DESAMPARADOS,477,470,0.9853249475890985
2020.0,5990.0,LICEO LAS MERCEDES,PEREZ ZELEDON,698,687,0.9842406876790831
2020.0,5929.0,NOCTURNO DE PUERTO VIEJO,SARAPIQUI,776,693,0.8930412371134021
2020.0,5971.0,LICEO RURAL UNION DEL TORO,SARAPIQUI,95,92,0.968421052631579
2020.0,6000.0,LICEO CUATRO ESQUINAS,GUAPILES,243,242,0.9958847736625515
2020.0,6016.0,C.T.P. ULADISLAO GAMEZ SOLANO,SAN JOSE CENTRAL,1125,1103,0.9804444444444445
2020.0,5986.0,LICEO RURAL KABEBATA,TURRIALBA,118,117,0.9915254237288136
2020.0,6043.0,LICEO RURAL LANAS,PURISCAL,18,18,1.0
2020.0,6044.0,LICEO RURAL EL LLANO,PURISCAL,66,64,0.9696969696969697
2020.0,5969.0,LICEO RURAL SANTA ROSA,CARTAGO,115,112,0.9739130434782609
2020.0,5972.0,LICEO SAN CARLOS PACUARITO,LIMON,123,118,0.959349593495935
2020.0,5984.0,LICEO LABRADOR,ALAJUELA,191,191,1.0
2020.0,6133.0,LICEO PUENTE DE PIEDRA,ALAJUELA,630,619,0.9825396825396825
2020.0,6021.0,SECCION NOCTURNA C.T.P. PUNTARENAS,PUNTARENAS,368,361,0.9809782608695652
2020.0,6105.0,C.T.P. CARRIZAL,ALAJUELA,1185,1172,0.9890295358649789
2020.0,6045.0,LICEO RURAL YORKIN,SULA,46,46,1.0
2020.0,6103.0,LICEO PARAISO,LIMON,400,380,0.95
2020.0,6127.0,I.E.G.B. ANDRES BELLO LOPEZ,SAN JOSE OESTE,292,285,0.976027397260274
2020.0,6137.0,LICEO OCCIDENTAL,CARTAGO,684,682,0.9970760233918129
2020.0,6130.0,C.T.P. GRANADILLA,SAN JOSE CENTRAL,1172,1172,1.0
2020.0,0.0,BILINGÜE SONNYSA CBC,CARTAGO,289,289,1.0
2020.0,6128.0,I.E.G.B. AMERICA CENTRAL,SAN JOSE NORTE,258,258,1.0
2020.0,6135.0,UNIDAD PEDAGOGICA LA CRUZ,DESAMPARADOS,85,85,1.0
2020.0,6096.0,UNIDAD PEDAGOGICA JUAN CALDERON VALVERDE,DESAMPARADOS,62,61,0.9838709677419355
2020.0,6108.0,I.E.G.B. REPUBLICA DE PANAMA,DESAMPARADOS,284,284,1.0
2020.0,6146.0,I.E.G.B. NUESTRA SEÑORA DE SION,PUNTARENAS,296,296,1.0
2020.0,6149.0,LICEO BUENOS AIRES,GRANDE DE TERRABA,544,540,0.9926470588235294
2020.0,6104.0,C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,1363,1284,0.942039618488628
2020.0,0.0,C.T.P.SAN AGUSTIN CIUDAD  DE LOS NIñOS,CARTAGO,437,387,0.88558352402746
2020.0,6050.0,LICEO RURAL JARIS,PURISCAL,65,65,1.0
2020.0,6115.0,LICEO SAN RAFAEL,GUAPILES,795,794,0.9987421383647799
2020.0,6112.0,COLEGIO FINCA NARANJO,COTO,633,633,1.0
2020.0,6046.0,COLEGIO LA CASONA,COTO,270,268,0.9925925925925926
2020.0,5981.0,LICEO RURAL PARAISO,COTO,58,58,1.0
2020.0,6101.0,NOCTURNO DE POCORA,GUAPILES,193,190,0.9844559585492227
2020.0,0.0,WASHINGTON SCHOOL,SAN JOSE OESTE,32,32,1.0
2020.0,6106.0,I.E.G.B. PBRO. YANUARIO QUESADA,SAN JOSE OESTE,451,449,0.9955654101995566
2020.0,6113.0,NOCTURNO DE SAN PEDRO,PEREZ ZELEDON,657,539,0.8203957382039574
2020.0,6148.0,SECCION NOCTURNA C.T.P. DE LIMON,LIMON,330,330,1.0
2020.0,6157.0,I.E.G.B. LA VICTORIA,ZONA NORTE-NORTE,58,58,1.0
2020.0,0.0,SAINT JOSEPH`S,SAN JOSE NORTE,147,147,1.0
2020.0,0.0,NUESTRA SEÑORA DE GUADALUPE,HEREDIA,70,69,0.9857142857142858
2020.0,6129.0,LICEO RURAL KATSI,SULA,100,100,1.0
2020.0,4194.0,SECCION NOCTURNA C.T.P. LIBERIA,LIBERIA,371,266,0.7169811320754716
2020.0,6215.0,UNIDAD PEDAGOGICA EL TORITO,TURRIALBA,128,128,1.0
2020.0,6216.0,LICEO LLANO LOS ANGELES,CARTAGO,167,160,0.9580838323353293
2020.0,6217.0,LICEO RURAL GUACIMAL,PUNTARENAS,62,62,1.0
2020.0,6219.0,UNIDAD PEDAGOGICA RIO CELESTE,ZONA NORTE-NORTE,102,102,1.0
2020.0,6220.0,LICEO RURAL COLONIA DEL VALLE,NICOYA,68,68,1.0
2020.0,6236.0,LICEO RURAL PALMERA,SULA,81,81,1.0
2020.0,6235.0,LICEO RURAL NAMALDI,SULA,102,102,1.0
2020.0,6224.0,LICEO RURAL COROMA,SULA,62,62,1.0
2020.0,6244.0,LICEO SONAFLUCA,SAN CARLOS,449,443,0.9866369710467706
2020.0,6273.0,LICEO RURAL CERROS,AGUIRRE,177,176,0.9943502824858758
2020.0,6222.0,COLEGIO QUEBRADA GRANDE,LIBERIA,108,108,1.0
2020.0,6269.0,COLEGIO MATA DE PLATANO,SAN JOSE NORTE,650,640,0.9846153846153847
2020.0,6267.0,LICEO RURAL LOS ALMENDROS,SAN CARLOS,35,35,1.0
2020.0,6375.0,LICEO LOS ANGELES,NICOYA,64,64,1.0
2020.0,0.0,VALLEY FORGE FUTURE,SAN JOSE NORTE,51,51,1.0
2020.0,0.0,SISTEMA EDUCATIVO LOS DELFINES,AGUIRRE,51,51,1.0
2020.0,0.0,CIENTIFICO DE COSTA RICA DE ALAJUELA -UNED-,ALAJUELA,63,63,1.0
2020.0,6130.0,SECCION NOCTURNA C.T.P. DE GRANADILLA,SAN JOSE CENTRAL,54,54,1.0
2020.0,0.0,BERKELEY ACADEMY,SAN JOSE OESTE,64,64,1.0
2020.0,6385.0,LICEO SAN ANTONIO,GUAPILES,494,477,0.9655870445344129
2020.0,6350.0,I.E.G.B. LIMON 2000,LIMON,129,129,1.0
2020.0,6358.0,C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,441,439,0.9954648526077098
2020.0,6372.0,LICEO TIERRA BLANCA,CARTAGO,466,463,0.9935622317596566
2020.0,6384.0,LICEO DE TOBOSI,CARTAGO,294,293,0.9965986394557823
2020.0,6376.0,LICEO SAN JOSE DEL RIO,SARAPIQUI,263,260,0.9885931558935361
2020.0,6409.0,LICEO RURAL SALITRE,GRANDE DE TERRABA,93,93,1.0
2020.0,6406.0,LICEO RURAL SHIKABALI,TURRIALBA,152,152,1.0
2020.0,6407.0,LICEO RURAL KJAKUO SULO,TURRIALBA,80,80,1.0
2020.0,6408.0,COLEGIO INDÍGENA SHIROLES,SULA,168,168,1.0
2020.0,4186.0,SECCION NOCTURNA C.T.P. JOSE DANIEL FLORES,LOS SANTOS,197,174,0.883248730964467
2020.0,0.0,CAI NIÑOS Y NIÑAS TRIUNFADORES,HEREDIA,17,17,1.0
2020.0,0.0,HORIZONTES (CEDHORI),ALAJUELA,104,104,1.0
2020.0,0.0,SANTA MARIA TECHNICAL SCHOOL,DESAMPARADOS,138,138,1.0
2020.0,6147.0,SECCION NOCTURNA C.T.P. DE BUENOS AIRES,GRANDE DE TERRABA,299,244,0.8160535117056856
2020.0,0.0,CRESTON SCHOOL,SAN JOSE NORTE,164,155,0.9451219512195121
2020.0,6456.0,COLEGIO OMAR SALAZAR OBANDO,TURRIALBA,694,691,0.9956772334293948
2020.0,6429.0,LICEO RURAL QUIRIMAN,NICOYA,50,50,1.0
2020.0,6465.0,LICEO RURAL VILLA HERMOSA,GRANDE DE TERRABA,48,48,1.0
2020.0,0.0,EL CARMELO,SAN JOSE CENTRAL,153,153,1.0
2020.0,6479.0,COLEGIO DE GUACIMO,GUAPILES,393,393,1.0
2020.0,0.0,GOLDEN VALLEY SCHOOL,HEREDIA,147,145,0.9863945578231292
2020.0,4157.0,SECCION NOCTURNA C.T.P. DE SAN SEBASTIAN,SAN JOSE CENTRAL,193,193,1.0
2020.0,0.0,EDUCATIONAL CENTER ABC,ALAJUELA,22,22,1.0
2020.0,0.0,JOHN F. KENNEDY HIGH SCHOOL-SAN VITO,COTO,54,54,1.0
2020.0,4210.0,SECCION NOCTURNA C.T.P. DE PAQUERA,PENINSULAR,79,77,0.9746835443037974
2020.0,0.0,BILINGÜE VIRGEN DEL PILAR,CARTAGO,84,84,1.0
2020.0,0.0,COLEGIO SAN CARLOS BORROMEO,SAN CARLOS,44,44,1.0
2020.0,0.0,LA PAZ COMMUNITY SCHOOL,SANTA CRUZ,80,80,1.0
2020.0,6501.0,COLEGIO FLORIDA,LIMON,197,197,1.0
2020.0,6500.0,COLEGIO DE PACUARE,LIMON,352,350,0.9943181818181818
2020.0,6498.0,LICEO RURAL YIMBA CAJC,GRANDE DE TERRABA,120,120,1.0
2020.0,6504.0,C.T.P. SAN PEDRO DE BARVA,HEREDIA,713,710,0.9957924263674615
2020.0,4163.0,SECCION NOCTURNA C.T.P. DE PURISCAL,PURISCAL,217,214,0.9861751152073732
2020.0,4229.0,SECCION NOCTURNA C.T.P. DE JACO,AGUIRRE,103,93,0.9029126213592233
2020.0,4197.0,SECCION NOCTURNA C.T.P. HOJANCHA,NICOYA,85,85,1.0
2020.0,6016.0,SECCION NOCTURNA C.T.P. ULADISLAO GAMEZ SOLANO,SAN JOSE CENTRAL,147,137,0.9319727891156463
2020.0,4166.0,SECCION NOCTURNA C.T.P. SAN ISIDRO,PEREZ ZELEDON,146,137,0.9383561643835616
2020.0,4155.0,SECCION NOCTURNA C.T.P. CALLE BLANCOS,SAN JOSE NORTE,132,132,1.0
2020.0,4215.0,SECCION NOCTURNA C.T.P. UMBERTO MELLONI C.,COTO,103,98,0.9514563106796117
2020.0,4214.0,SECCION NOCTURNA C.T.P. CARLOS MANUEL VICENTE C.,COTO,71,71,1.0
2020.0,4217.0,SECCION NOCTURNA C.T.P. GUAYCARA,COTO,180,180,1.0
2020.0,4208.0,SECCION NOCTURNA C.T.P. DE JICARAL,PENINSULAR,189,175,0.9259259259259259
2020.0,4176.0,SECCION NOCTURNA C.T.P. NATANIEL ARIAS MURILLO,SAN CARLOS,183,149,0.8142076502732241
2020.0,6033.0,SECCION NOCTURNA C.T.P. INVU LAS CAÑAS,ALAJUELA,172,170,0.9883720930232558
2020.0,6505.0,C.T.P. DE PALMICHAL,PURISCAL,318,318,1.0
2020.0,6502.0,C.T.P. SANTO CRISTO DE ESQUIPULAS,OCCIDENTE,402,386,0.9601990049751243
2020.0,6507.0,C.T.P. SABANILLA,ALAJUELA,577,563,0.975736568457539
2020.0,6508.0,C.T.P. SAN RAFAEL DE POAS,ALAJUELA,546,541,0.9908424908424909
2020.0,6506.0,C.T.P. BOLIVAR,ALAJUELA,706,705,0.9985835694050992
2020.0,6503.0,C.T.P. DE DULCE NOMBRE,CARTAGO,813,813,1.0
2020.0,0.0,ISAAC PHILLIPE PRIMARY & HIGH SCHOOL,HEREDIA,90,89,0.9888888888888889
2020.0,6512.0,LICEO SANTISIMA TRINIDAD,GUAPILES,482,482,1.0
2020.0,0.0,LAKESIDE INTERNATIONAL SCHOOL,SANTA CRUZ,136,134,0.9852941176470589
2020.0,0.0,LAS NUBES SCHOOL,AGUIRRE,60,59,0.9833333333333333
2020.0,6537.0,C.T.P. SANTA EULALIA,ALAJUELA,306,303,0.9901960784313726
2020.0,6532.0,C.T.P. AMBIENTALISTA ISAIAS RETANA,PEREZ ZELEDON,767,753,0.9817470664928292
2020.0,4204.0,SECCION NOCTURNA C.T.P. SANTA BARBARA,SANTA CRUZ,133,130,0.9774436090225563
2020.0,6534.0,C.T.P. SANTA LUCIA,CARTAGO,694,689,0.9927953890489913
2020.0,6529.0,C.T.P. ABELARDO BONILLA BALDARES,SAN JOSE NORTE,896,894,0.9977678571428571
2020.0,6527.0,C.T.P. MAXIMO QUESADA,DESAMPARADOS,874,869,0.994279176201373
2020.0,6528.0,C.T.P. PURRAL,SAN JOSE NORTE,935,775,0.8288770053475936
2020.0,4201.0,SECCION NOCTURNA C.T.P. CARRILLO,SANTA CRUZ,223,210,0.9417040358744395
2020.0,6533.0,C.T.P. OREAMUNO,CARTAGO,449,433,0.9643652561247216
2020.0,6536.0,C.T.P. ROSARIO DE NARANJO,OCCIDENTE,703,696,0.9900426742532006
2020.0,4203.0,SECCION NOCTURNA C.T.P. DE SANTA CRUZ,SANTA CRUZ,274,270,0.9854014598540146
2020.0,4198.0,SECCION NOCTURNA C.T.P. DE NICOYA,NICOYA,461,413,0.89587852494577
2020.0,4193.0,SECCION NOCTURNA C.T.P. PUERTO VIEJO,SARAPIQUI,188,152,0.8085106382978723
2020.0,6104.0,SECCION NOCTURNA C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,213,127,0.596244131455399
2020.0,6358.0,SECCION NOCTURNA C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,173,160,0.9248554913294798
2020.0,6524.0,C.T.P.SAN ISIDRO DE HEREDIA,HEREDIA,490,488,0.9959183673469387
2020.0,6525.0,C.T.P. SANTO DOMINGO,HEREDIA,520,518,0.9961538461538462
2020.0,6526.0,C.T.P. MERCEDES NORTE,HEREDIA,708,701,0.9901129943502824
2020.0,6530.0,C.T.P. PAVAS,SAN JOSE OESTE,442,416,0.9411764705882353
2020.0,6535.0,C.T.P. CALLE ZAMORA,OCCIDENTE,565,565,1.0
2020.0,4213.0,SECCION NOCTURNA C.T.P. OSA,GRANDE DE TERRABA,272,272,1.0
2020.0,4167.0,SECCION NOCTURNA C.T.P. PLATANARES,PEREZ ZELEDON,179,171,0.9553072625698324
2020.0,4168.0,SECCION NOCTURNA C.T.P. PEJIBAYE,PEREZ ZELEDON,90,82,0.9111111111111111
2020.0,4218.0,SECCION NOCTURNA C.T.P. DE CORREDORES,COTO,290,239,0.8241379310344827
2020.0,6502.0,SECCION NOCTURNA C.T.P. SANTO CRISTO DE ESQUIP.,OCCIDENTE,197,197,1.0
2020.0,4183.0,SECCION NOCTURNA C.T.P. SAN CARLOS,SAN CARLOS,123,109,0.8861788617886179
2020.0,4179.0,SECCION NOCTURNA C.T.P. LA FORTUNA,SAN CARLOS,127,127,1.0
2020.0,4222.0,SECCION NOCTURNA C.T.P. DE BATAAN,LIMON,239,238,0.99581589958159
2020.0,4226.0,SECCION NOCTURNA C.T.P. PADRE ROBERTO EVANS,LIMON,265,265,1.0
2020.0,4200.0,SECCION NOCTURNA C.T.P. DE CORRALILLO,NICOYA,196,185,0.9438775510204082
2020.0,4196.0,SECCION NOCTURNA C.T.P. NANDAYURE,NICOYA,118,89,0.7542372881355932
2020.0,6503.0,SECCION NOCTURNA C.T.P. DE DULCE NOMBRE,CARTAGO,147,133,0.9047619047619048
2020.0,4230.0,SECCION NOCTURNA C.T.P. DE PARRITA,AGUIRRE,286,281,0.9825174825174825
2020.0,4181.0,SECCION NOCTURNA C.T.P. DE GUATUSO,ZONA NORTE-NORTE,112,105,0.9375
2020.0,4206.0,SECCION NOCTURNA C.T.P. SARDINAL,SANTA CRUZ,166,159,0.9578313253012049
2020.0,6538.0,C.T.P. DE CAÑAS,CAÑAS,662,661,0.9984894259818731
2020.0,6531.0,C.T.P. DE ASERRI,DESAMPARADOS,647,646,0.9984544049459042
2020.0,0.0,MARIA MONTSERRAT,SAN JOSE OESTE,25,25,1.0
2020.0,0.0,SUN VALLEY HIGH SCHOOL,PURISCAL,105,105,1.0
2020.0,0.0,ADVENTISTA PASO CANOAS,COTO,50,50,1.0
2020.0,0.0,JOHN F. KENNEDY HIGH SCHOOL-CIUDAD NEILY,COTO,54,54,1.0
2020.0,0.0,COMUNIDAD EDUCATIVA CRECER,HEREDIA,63,63,1.0
2020.0,0.0,PASOS DE JUVENTUD CENTRO EDUCATIVO,HEREDIA,115,115,1.0
2020.0,6564.0,LICEO COPEY,LOS SANTOS,138,138,1.0
2020.0,6570.0,LICEO RURAL CHINA KICHA,SULA,38,36,0.9473684210526315
2020.0,6569.0,LICEO RURAL ARANJUEZ,PUNTARENAS,138,138,1.0
2020.0,6568.0,LICEO RURAL RIO GRANDE DE PAQUERA,PENINSULAR,132,132,1.0
2020.0,6571.0,LICEO RURAL EL PROGRESO,COTO,62,62,1.0
2020.0,6567.0,LICEO RURAL LA UNION,GUAPILES,122,78,0.639344262295082
2020.0,6565.0,COLEGIO EL AMPARO,SAN CARLOS,207,205,0.9903381642512077
2020.0,6548.0,C.T.P. DE MORA,PURISCAL,187,187,1.0
2020.0,6550.0,C.T.P. ESPARZA,PUNTARENAS,343,343,1.0
2020.0,6549.0,C.T.P. ZARCERO,OCCIDENTE,368,359,0.9755434782608695
2020.0,6547.0,C.T.P. DE ATENAS,ALAJUELA,708,693,0.9788135593220338
2020.0,4232.0,SECCION NOCTURNA C.T.P. UPALA,ZONA NORTE-NORTE,154,148,0.961038961038961
2020.0,4189.0,SECCION NOCTURNA C.T.P. LA SUIZA,TURRIALBA,175,175,1.0
2020.0,4202.0,SECCION NOCTURNA C.T.P. 27 DE ABRIL,SANTA CRUZ,95,95,1.0
2020.0,4205.0,SECCION NOCTURNA C.T.P. DE CARTAGENA,SANTA CRUZ,187,187,1.0
2020.0,6528.0,SECCION NOCTURNA C.T.P. PURRAL,SAN JOSE NORTE,182,120,0.6593406593406593
2020.0,6529.0,SECCION NOCTURNA C.T.P. ABELARDO BONILLA B.,SAN JOSE NORTE,74,74,1.0
2020.0,4177.0,SECCION NOCTURNA C.T.P. LOS CHILES,SAN CARLOS,170,155,0.9117647058823529
2020.0,4182.0,SECCION NOCTURNA C.T.P. SANTA ROSA,SAN CARLOS,122,121,0.9918032786885246
2020.0,4180.0,SECCION NOCTURNA C.T.P. DE PITAL,SAN CARLOS,90,76,0.8444444444444444
2020.0,4211.0,SECCION NOCTURNA C.T.P. DE COBANO,PENINSULAR,108,47,0.4351851851851852
2020.0,6535.0,SECCION NOCTURNA C.T.P. CALLE ZAMORA,OCCIDENTE,132,132,1.0
2020.0,4188.0,SECCION NOCTURNA C.T.P. SAN PABLO,LOS SANTOS,54,53,0.9814814814814815
2020.0,4227.0,SECCION NOCTURNA C.T.P. DE POCOCI,GUAPILES,163,157,0.9631901840490797
2020.0,4162.0,SECCION NOCTURNA C.T.P. DE ACOSTA,DESAMPARADOS,152,140,0.9210526315789473
2020.0,6531.0,SECCION NOCTURNA C.T.P. DE ASERRI,DESAMPARADOS,232,232,1.0
2020.0,4161.0,SECCION NOCTURNA C.T.P. SAN JUAN SUR,DESAMPARADOS,108,108,1.0
2020.0,4160.0,SECCION NOCTURNA C.T.P. JOSE FIGUERES FERRER,DESAMPARADOS,233,233,1.0
2020.0,4185.0,SECCION NOCTURNA C.T.P. DE PACAYAS,CARTAGO,102,102,1.0
2020.0,6534.0,SECCION NOCTURNA C.T.P. SANTA LUCIA,CARTAGO,173,172,0.9942196531791907
2020.0,6034.0,SECCION NOCTURNA C.T.P. TRONADORA,CAÑAS,120,87,0.725
2020.0,4207.0,SECCION NOCTURNA C.T.P. DE ABANGARES,CAÑAS,170,162,0.9529411764705882
2020.0,5748.0,SECCION NOCTURNA C.T.P. DE QUEPOS,AGUIRRE,169,108,0.6390532544378699
2020.0,6523.0,NOCTURNO DE JACO,AGUIRRE,365,307,0.8410958904109589
2020.0,6551.0,NOCTURNO DE AMUBRI,SULA,208,206,0.9903846153846154
2020.0,6578.0,C.T.P. BARRIO IRVIN,LIBERIA,493,493,1.0
2020.0,6579.0,C.T.P. DE LIVERPOOL,LIMON,561,560,0.9982174688057041
2020.0,6581.0,C.T.P. OROSI,CARTAGO,691,687,0.9942112879884226
2020.0,6576.0,C.T.P. HENRI FRANÇOIS PITTIER,COTO,323,321,0.9938080495356038
2020.0,6582.0,C.T.P. ROBERTO GAMBOA VALVERDE,DESAMPARADOS,1324,1314,0.9924471299093656
2020.0,6583.0,C.T.P. BRAULIO ODIO HERRERA,DESAMPARADOS,291,290,0.9965635738831615
2020.0,6574.0,C.T.P. JOSE MARIA ZELEDON BRENES,DESAMPARADOS,791,787,0.9949431099873578
2020.0,6580.0,C.T.P. AGROPORTICA,GUAPILES,635,584,0.9196850393700787
2020.0,6584.0,C.T.P. LAS PALMITAS,GUAPILES,517,511,0.988394584139265
2020.0,6577.0,C.T.P. DE PLATANAR,SAN CARLOS,333,333,1.0
2020.0,0.0,FUTURO VERDE,PENINSULAR,39,38,0.9743589743589743
2020.0,0.0,CENTRO EDUCATIVO BILINGÜE ILE,SAN JOSE CENTRAL,41,41,1.0
2020.0,0.0,SEMILLAS,CARTAGO,32,32,1.0
2020.0,0.0,CATOLICO SAN JOSE,NICOYA,69,68,0.9855072463768116
2020.0,0.0,PROFESOR SAUL CARDENAS CUBILLO,NICOYA,61,59,0.9672131147540983
2020.0,0.0,SAINT MARGARET SCHOOL,HEREDIA,109,109,1.0
2020.0,0.0,WESTLAND SCHOOL COLEGIO BILINGÜE,HEREDIA,61,61,1.0
2020.0,6634.0,C.T.P. DE ALAJUELITA,SAN JOSE CENTRAL,796,666,0.8366834170854272
2020.0,6633.0,C.T.P. DE BELEN,HEREDIA,223,223,1.0
2020.0,6635.0,C.T.P. DE SAN RAFAEL DE ALAJUELA,ALAJUELA,545,538,0.9871559633027523
2020.0,6636.0,LICEO RURAL TSIRURURI,TURRIALBA,91,91,1.0
2020.0,6625.0,LICEO RURAL JAK KSARI,TURRIALBA,134,134,1.0
2020.0,6631.0,UNIDAD PEDAGOGICA DANIEL ODUBER QUIROS,SAN JOSE OESTE,341,338,0.9912023460410557
2020.0,6632.0,UNIDAD PEDAGOGICA ISLA CABALLO,PUNTARENAS,27,27,1.0
2020.0,6624.0,LICEO RURAL SIKRIYöK,GRANDE DE TERRABA,83,83,1.0
