school_id,latitude,longitude
4014.0,10.409075,-84.602183
4112.0,9.943872,-84.124344
6475.0,10.639487,-85.429814
5079.0,10.139169,-85.451412
4032.0,10.10398,-84.47356
4106.0,10.139169,-85.451412
3978.0,9.94953,-84.14787
4044.0,10.208929,-84.406665
4011.0,10.409075,-84.602183
4098.0,10.740873,-85.48168
4126.0,8.902896,-82.941893
4038.0,10.10217,-84.365835
4130.0,10.121676,-83.539354
3999.0,9.379942,-83.688978
4031.0,10.409075,-84.602183
4075.0,9.814644,-83.700806
4074.0,9.866775,-83.926119
5536.0,10.771012,-83.595728
5176.0,10.538563,-83.502313
5316.0,10.304614,-83.624897
5171.0,10.304614,-83.624897
5142.0,10.555673,-84.748735
5144.0,10.519038,-83.873277
5146.0,10.555673,-84.748735
5156.0,9.797834,-83.35921
5133.0,9.596236,-84.480664
5300.0,9.2751,-83.70139
5073.0,9.98582,-84.025641
5299.0,9.379942,-83.688978
5134.0,8.572886,-82.872254
5136.0,9.263218,-83.284524
5162.0,10.139169,-85.451412
5145.0,10.555673,-84.748735
5167.0,8.782613,-83.256989
5159.0,10.139169,-85.451412
5152.0,10.208929,-84.406665
5303.0,10.208929,-84.406665
4913.0,10.893849,-85.379938
5166.0,8.782613,-83.256989
4139.0,10.169762,-83.60418
4140.0,10.45027,-83.707955
5170.0,10.538563,-83.502313
5173.0,10.266572,-83.640589
5683.0,10.01283,-83.235011
5532.0,10.208929,-84.406665
5151.0,10.208929,-84.406665
5318.0,9.379942,-83.688978
4039.0,10.086522,-84.346133
4049.0,9.886875,-83.810992
5132.0,8.451279,-83.042722
5531.0,8.782613,-83.256989
5125.0,8.782613,-83.256989
5530.0,9.379942,-83.688978
5301.0,9.28951,-83.800907
5161.0,11.082323,-85.555067
4109.0,10.139169,-85.451412
5155.0,9.866775,-83.926119
5165.0,9.993047,-85.068833
4915.0,10.304614,-83.624897
5139.0,10.164865,-84.194933
5178.0,10.208929,-84.406665
5707.0,9.949753,-85.031862
5121.0,10.909058,-84.552558
4190.0,10.002882,-84.152115
3980.0,10.208929,-84.406665
5197.0,10.01283,-83.235011
5288.0,9.411098,-84.024231
4097.0,10.740873,-85.48168
5154.0,9.797834,-83.35921
4115.0,10.0017,-84.65263
5137.0,10.344878,-84.571704
5289.0,10.087748,-84.732396
5177.0,10.859766,-84.86834
5075.0,10.208929,-84.406665
5076.0,10.460467,-84.344641
5150.0,10.409075,-84.602183
5148.0,10.555673,-84.748735
5149.0,10.208929,-84.406665
4048.0,9.82424,-83.80303
3995.0,10.680526,-84.448511
5347.0,9.497254,-83.662327
5297.0,8.646835,-83.461609
5350.0,8.870253,-83.057422
5317.0,10.208929,-84.406665
4068.0,9.67227,-84.11774
4006.0,9.2117,-83.45237
5294.0,10.304614,-83.624897
5129.0,9.495216,-83.704377
5128.0,9.596236,-84.480664
4916.0,10.465898,-84.005636
5168.0,10.087748,-84.732396
5131.0,9.379942,-83.688978
5302.0,10.859766,-84.86834
5293.0,10.208929,-84.406665
5304.0,10.555837,-84.654154
5290.0,9.901352,-84.626684
4207.0,10.280544,-84.958412
4874.0,10.639487,-85.429814
4867.0,11.07622,-85.63266
4841.0,9.263218,-83.284524
4884.0,8.946473,-83.458128
4896.0,8.472075,-82.860425
5732.0,8.71264,-83.0762
5706.0,10.211311,-83.675704
4890.0,10.211311,-83.675704
4091.0,10.321537,-83.906419
5284.0,8.627389,-83.156386
5295.0,10.088573,-83.598778
5291.0,9.379942,-83.688978
5575.0,9.411098,-84.024231
5576.0,8.782613,-83.256989
5590.0,11.075385,-85.314109
5535.0,10.562013,-85.584581
5583.0,10.910165,-85.197863
5584.0,10.634184,-83.953335
5568.0,9.553658,-83.013939
5567.0,10.304614,-83.624897
5577.0,10.404899,-84.164347
5582.0,9.379942,-83.688978
5580.0,9.379942,-83.688978
5579.0,9.379942,-83.688978
5581.0,9.411098,-84.024231
5585.0,10.634184,-83.953335
5356.0,9.976145,-84.186262
5296.0,10.519038,-83.873277
5587.0,10.519038,-83.873277
5588.0,11.172918,-85.566522
5662.0,10.304614,-83.624897
5598.0,10.946955,-84.577272
5578.0,10.783302,-84.568517
5729.0,10.740873,-85.48168
5728.0,8.782613,-83.256989
5658.0,8.782613,-83.256989
5682.0,8.472075,-82.860425
5657.0,9.411098,-84.024231
5679.0,9.943872,-84.124344
5656.0,9.379942,-83.688978
5655.0,9.942635,-84.09149
5661.0,10.519038,-83.873277
5596.0,10.859766,-84.86834
5670.0,10.208929,-84.406665
5671.0,10.825617,-84.964517
5672.0,10.208929,-84.406665
5669.0,9.902157,-84.598791
5674.0,10.032997,-85.505332
5673.0,10.409075,-84.602183
5591.0,10.409075,-84.602183
5709.0,10.087748,-84.732396
5660.0,10.304614,-83.624897
5668.0,9.902157,-84.598791
5667.0,10.208929,-84.406665
5666.0,10.409075,-84.602183
5677.0,10.365989,-84.471618
5664.0,9.596236,-84.480664
5663.0,9.596236,-84.480664
5645.0,10.374402,-85.185232
5665.0,10.779546,-84.198792
5708.0,11.082323,-85.555067
5852.0,9.906453,-84.344055
5873.0,9.948962,-84.138958
5834.0,9.864514,-83.92814
5840.0,9.797834,-83.35921
5841.0,9.379942,-83.688978
5845.0,10.849785,-85.472322
5844.0,10.933505,-85.687431
5838.0,8.782613,-83.256989
5806.0,9.38303,-83.70491
5815.0,9.38303,-83.70491
5853.0,10.859766,-84.86834
5839.0,9.902157,-84.598791
5747.0,9.902157,-84.598791
5817.0,10.344878,-84.571704
5854.0,10.555673,-84.748735
5858.0,10.634184,-83.953335
5850.0,10.139169,-85.451412
5856.0,10.648839,-83.99379
5891.0,9.618738,-84.209823
5882.0,10.095461,-83.498007
5842.0,8.371962,-83.057248
5849.0,9.866775,-83.926119
5851.0,10.30135,-85.806784
5874.0,10.360765,-83.915392
5734.0,10.519038,-83.873277
5846.0,10.304614,-83.624897
5860.0,10.208929,-84.406665
5843.0,8.371962,-83.057248
5895.0,10.304614,-83.624897
5979.0,9.87523,-83.93273
5975.0,10.208929,-84.406665
5976.0,9.379942,-83.688978
5988.0,8.782613,-83.256989
5967.0,10.304614,-83.624897
6034.0,10.49524,-84.8973
6017.0,9.173065,-83.74571
5970.0,9.976145,-84.186262
5973.0,10.139169,-85.451412
5992.0,10.304614,-83.624897
5995.0,9.948962,-84.138958
5996.0,10.091656,-84.460541
5985.0,9.379942,-83.688978
5998.0,10.000456,-84.241571
6020.0,10.074476,-84.314977
5974.0,10.634184,-83.953335
6027.0,9.94498,-84.54849
5990.0,9.277078,-83.578723
5929.0,10.465898,-84.005636
5971.0,10.621508,-84.046205
6000.0,10.456009,-83.668816
6016.0,9.89807,-84.025345
5986.0,9.866775,-83.926119
6043.0,9.596236,-84.480664
6044.0,9.596236,-84.480664
5969.0,9.866775,-83.926119
5972.0,10.304614,-83.624897
5984.0,10.208929,-84.406665
6133.0,10.04759,-84.31633
6105.0,10.011922,-84.201238
6045.0,10.304614,-83.624897
6103.0,10.304614,-83.624897
6137.0,9.866775,-83.926119
6130.0,9.925755,-84.079417
6108.0,10.019147,-84.217294
6149.0,9.003815,-83.330084
6104.0,10.011922,-84.201238
6050.0,9.379942,-83.688978
6115.0,10.304614,-83.624897
6112.0,8.432636,-82.95226
6046.0,8.646835,-83.461609
5981.0,9.411098,-84.024231
6101.0,10.17023,-83.60394
6113.0,9.38303,-83.70491
6129.0,10.304614,-83.624897
6215.0,9.864514,-83.92814
6216.0,9.94051,-83.91762
6217.0,8.782613,-83.256989
6220.0,10.139169,-85.451412
6236.0,10.304614,-83.624897
6235.0,10.304614,-83.624897
6224.0,10.304614,-83.624897
6244.0,10.456361,-84.589755
6273.0,8.782613,-83.256989
6222.0,10.740873,-85.48168
6269.0,10.011069,-84.207626
6267.0,10.859766,-84.86834
6375.0,10.139169,-85.451412
6385.0,10.304614,-83.624897
6358.0,10.018442,-84.365337
6372.0,9.866775,-83.926119
6384.0,9.780013,-83.841403
6376.0,10.533136,-83.989727
6409.0,9.411098,-84.024231
6406.0,9.866775,-83.926119
6407.0,9.866775,-83.926119
6408.0,9.583279,-82.949167
6456.0,9.901207,-83.672504
6429.0,10.139169,-85.451412
6479.0,10.211311,-83.675704
6501.0,9.519261,-82.953072
6500.0,9.999632,-83.049147
6498.0,8.782613,-83.256989
6505.0,9.838921,-84.204194
6502.0,10.011922,-84.201238
6507.0,10.07404,-84.21551
6508.0,10.09107,-84.25552
6503.0,9.83333,-83.75
6512.0,10.211637,-83.808654
6537.0,10.011922,-84.201238
6532.0,9.386475,-83.724199
6528.0,10.011922,-84.201238
6533.0,10.034413,-83.842453
6536.0,10.011922,-84.201238
6524.0,10.018333,-84.053188
6525.0,10.06388,-84.15499
6526.0,10.00696,-84.13396
6535.0,8.828712,-82.968623
6538.0,9.925755,-84.079417
6531.0,10.018442,-84.365337
6564.0,9.644261,-83.920228
6569.0,9.411098,-84.024231
6568.0,10.779546,-84.198792
6571.0,8.782613,-83.256989
6567.0,10.180212,-83.378635
6565.0,10.007869,-84.219543
6548.0,9.840998,-84.316639
6550.0,9.99447,-84.66466
6549.0,10.18561,-84.39076
6547.0,10.018442,-84.365337
6523.0,8.472075,-82.860425
6551.0,9.522206,-82.952632
6578.0,11.066289,-85.624717
6579.0,10.091829,-83.508808
6581.0,9.79617,-83.85383
6582.0,10.011922,-84.201238
6580.0,10.412662,-83.786749
6584.0,10.091829,-83.508808
6577.0,10.418075,-84.469051
6634.0,9.896841,-84.107345
6633.0,9.986776,-84.170561
6635.0,10.011922,-84.201238
6636.0,9.866775,-83.926119
6625.0,9.866775,-83.926119
6624.0,8.782613,-83.256989
6641.0,10.3406,-84.58084
6640.0,10.168782,-85.264454
6639.0,10.67664,-83.84315
6666.0,10.130942,-84.264225
6676.0,10.365989,-84.471618
6667.0,10.266572,-83.640589
6742.0,9.780013,-83.841403
6714.0,9.847259,-84.312906
6717.0,10.091916,-83.502729
6752.0,10.519038,-83.873277
6716.0,9.987451,-84.115929
6719.0,9.91473,-84.09727
6796.0,11.076175,-85.632246
6842.0,9.866775,-83.926119
6959.0,9.970536,-84.009457
6987.0,10.304614,-83.624897
