year,CODIGO,NOMBRE,REGION,enrolled,passed
2017,6579,SECCION NOCTURNA C.T.P. DE LIVERPOOL,LIMON,101,101
2017,6641,C.T.P. LA TIGRA,SAN CARLOS,442,337
2017,6640,C.T.P. DE COPAL,NICOYA,115,94
2017,6639,C.T.P. DEL ESTE,HEREDIA,909,746
2017,,KIWI LEARNING CENTRE & FRANZ LISZT SCHOOL,SAN JOSE OESTE,72,66
2017,,C.T.P. C.I.T.,HEREDIA,285,283
2017,,COSTA RICA INTERNATIONAL ACADEMY,SANTA CRUZ,71,71
2017,,SAN DIEGO EARTH,GUAPILES,51,49
2017,,ARANDU SCHOOL,SAN JOSE OESTE,40,39
2017,6666,COLEGIO SAN FRANCISCO DE LA PALMERA,SAN CARLOS,166,151
2017,6676,COLEGIO DE LEPANTO,PENINSULAR,145,116
2017,6667,LICEO RURAL PALACIOS,GUAPILES,48,46
2017,,LIGHTHOUSE INTERNATIONAL SCHOOL,SAN JOSE OESTE,58,56
2017,,POSADA DE BELEN,ALAJUELA,34,32
2017,,SAN AGUSTIN,SAN JOSE OESTE,29,26
2017,,LOVE AT WORK INTERNATIONAL CHRISTIAN SCHOOL,SAN JOSE CENTRAL,66,61
2017,,SISTEMA EDUCATIVO CENIT,LIBERIA,80,79
2017,,VIRGEN DE GUADALUPE,SAN JOSE CENTRAL,64,60
2017,,VALUES IN ACTION,SAN JOSE NORTE,53,52
2017,,DOLPHINS ACADEMY SCHOOL,SANTA CRUZ,27,27
2017,6524,SECCION NOCTURNA C.T.P. SAN ISIDRO DE HEREDIA,HEREDIA,56,56
2017,6641,SECCION NOCTURNA C.T.P. LA TIGRA,SAN CARLOS,38,38
2017,6505,SECCION NOCTURNA C.T.P. DE PALMICHAL,PURISCAL,33,33
2017,6742,LICEO DE SANTIAGO,CARTAGO,65,55
2017,6714,LICEO NUEVO DE PURISCAL,PURISCAL,56,47
2017,6717,COLEGIO DE SIQUIRRES,LIMON,206,176
2017,6718,C.T.P. LA CARPIO,SAN JOSE OESTE,171,150
2017,6752,LICEO RURAL VARA BLANCA,HEREDIA,30,14
2017,6716,LICEO DE GUARARI,HEREDIA,140,78
2017,6719,C.T.P. HATILLO,SAN JOSE CENTRAL,51,46
2017,,CONNELL ACADEMY,SAN JOSE OESTE,17,17
2017,,INSTITUTO EDUCATIVO MODERNO,SAN JOSE CENTRAL,45,33
2017,,CENTRO EDUCATIVO YORI,SARAPIQUI,55,54
2017,6357,NIÑO JESUS DE BELEN,HEREDIA,34,33
2017,,DEL MAR ACADEMY,NICOYA,23,23
2017,6796,COLEGIO LA CRUZ,LIBERIA,59,51
2017,,CENTRO EDUCATIVO GEA,SANTA CRUZ,18,18
2017,,HUMANISTICO COSTARRICENSE-CAMPUS NICOYA,NICOYA,27,27
2017,,VALLE AZUL,SAN JOSE OESTE,152,152
2017,,BILINGUAL MULTIDISCIPLINARY SCHOOL,PEREZ ZELEDON,9,9
2017,,HUMANISTICO COSTARRICENSE-CAMPUS SARAPIQUI,SARAPIQUI,21,20
2017,,CENTRO EDUCATIVO CARMEN LYRA,SAN CARLOS,77,75
2018,3957,UNIDAD PEDAGOGICA COLEGIO REPUBLICA DE MEXICO,SAN JOSE CENTRAL,535,533
2018,3963,UNIDAD PEDAGOGICA JOSE FIDEL TRISTAN,SAN JOSE OESTE,582,582
2018,3941,LICEO DE SAN JOSE,SAN JOSE OESTE,873,684
2018,,CATOLICA ACTIVA,SAN JOSE OESTE,221,221
2018,3942,LICEO DEL SUR,SAN JOSE CENTRAL,748,670
2018,4154,C.T.P. DON BOSCO,SAN JOSE CENTRAL,1261,1202
2018,,SAGRADO CORAZON,SAN JOSE CENTRAL,286,285
2018,,SEMINARIO,SAN JOSE CENTRAL,254,253
2018,3938,COLEGIO SUPERIOR DE SEÑORITAS,SAN JOSE CENTRAL,956,951
2018,3940,LICEO DE COSTA RICA,SAN JOSE CENTRAL,845,834
2018,,SALESIANO DON BOSCO,SAN JOSE CENTRAL,326,326
2018,3970,COLEGIO EL ROSARIO,SAN JOSE CENTRAL,360,360
2018,3947,LICEO RODRIGO FACIO BRENES,SAN JOSE CENTRAL,623,591
2018,3950,LICEO DR. JOSE MARIA CASTRO MADRIZ,SAN JOSE CENTRAL,1020,938
2018,3964,LICEO JULIO FONSECA GUTIERREZ,SAN JOSE OESTE,605,605
2018,,DR. JAIM WEIZMAN,SAN JOSE OESTE,77,77
2018,,LA SALLE,SAN JOSE OESTE,462,462
2018,,LOS ANGELES,SAN JOSE OESTE,384,384
2018,,YORKIN,SAN JOSE CENTRAL,79,79
2018,4156,C.T.P. EDUCACION COMERCIAL Y DE SERVICIOS,SAN JOSE OESTE,518,518
2018,3943,LICEO LUIS DOBLES SEGREDA,SAN JOSE OESTE,1653,1630
2018,,BRITANICO DE COSTA RICA,SAN JOSE OESTE,334,331
2018,,HUMBOLDT,SAN JOSE OESTE,361,360
2018,3968,LICEO PAVAS,SAN JOSE OESTE,1077,1018
2018,,ADVENTISTA DE COSTA RICA,SAN JOSE CENTRAL,411,411
2018,3956,LICEO EDGAR CERVANTES VILLALTA,SAN JOSE CENTRAL,1402,1397
2018,3948,LICEO ROBERTO BRENES MESEN,SAN JOSE CENTRAL,713,553
2018,4157,C.T.P. SAN SEBASTIAN,SAN JOSE CENTRAL,659,659
2018,3986,LICEO RICARDO FERNANDEZ GUARDIA,SAN JOSE CENTRAL,877,877
2018,,COUNTRY DAY SCHOOL,ALAJUELA,303,303
2018,,NUESTRA SEÑORA DEL PILAR,SAN JOSE OESTE,314,279
2018,3952,LICEO DE ESCAZU,SAN JOSE OESTE,1638,1543
2018,5072,COLEGIO DE GRAVILIAS,DESAMPARADOS,502,502
2018,3983,LICEO DE CALLE FALLAS,DESAMPARADOS,1095,1095
2018,3984,COLEGIO NUESTRA SEÑORA,DESAMPARADOS,578,575
2018,3982,LICEO MONSEÑOR RUBEN ODIO HERRERA,DESAMPARADOS,1691,1691
2018,4159,C.T.P. MONSEÑOR SANABRIA,DESAMPARADOS,1025,1025
2018,3985,LICEO SAN MIGUEL,DESAMPARADOS,1096,1094
2018,3988,LICEO SAN ANTONIO,DESAMPARADOS,1264,1264
2018,4160,C.T.P. JOSE FIGUERES FERRER,DESAMPARADOS,869,529
2018,3997,LICEO DE PURISCAL,PURISCAL,988,988
2018,4163,C.T.P. DE PURISCAL,PURISCAL,1208,1202
2018,4165,C.T.P. LA GLORIA,PURISCAL,165,165
2018,4057,LICEO DE TARRAZU,LOS SANTOS,777,763
2018,3989,LICEO DE ASERRI,DESAMPARADOS,1545,1516
2018,3991,LICEO SAN GABRIEL DE ASERRI,DESAMPARADOS,610,610
2018,3996,LICEO DIURNO CIUDAD COLON,PURISCAL,712,710
2018,3966,COLEGIO MADRE DEL DIVINO PASTOR,SAN JOSE NORTE,712,691
2018,3945,LICEO NAPOLEON QUESADA SALAZAR,SAN JOSE NORTE,950,765
2018,4155,C.T.P. CALLE BLANCOS,SAN JOSE NORTE,691,677
2018,,IRIBO,SAN JOSE CENTRAL,95,94
2018,3955,LICEO SALVADOR UMANA CASTRO,SAN JOSE NORTE,682,675
2018,3959,LICEO SANTA ANA,SAN JOSE OESTE,1873,1634
2018,3961,LICEO ALAJUELITA,SAN JOSE CENTRAL,1582,1507
2018,3953,LICEO DE CORONADO,SAN JOSE NORTE,889,788
2018,3954,INSTITUTO DE EDUCACION INTEGRAL,SAN JOSE NORTE,150,146
2018,4162,C.T.P. DE ACOSTA,DESAMPARADOS,1079,1077
2018,3946,LICEO MAURO FERNANDEZ ACUNA,SAN JOSE NORTE,923,837
2018,,COLEGIO LINCOLN SCHOOL,SAN JOSE NORTE,602,602
2018,,COLEGIO NUESTRA SENORA DE SION,SAN JOSE NORTE,197,196
2018,,SAINT CLARE,SAN JOSE NORTE,452,452
2018,,COLEGIO SAINT FRANCIS,SAN JOSE NORTE,310,310
2018,3958,LICEO LABORATORIO EMMA GAMBOA UCR,SAN JOSE NORTE,429,429
2018,3965,COLEGIO MARIA INMACULADA,SAN JOSE NORTE,363,342
2018,3949,LICEO DE MORAVIA,SAN JOSE NORTE,1217,1168
2018,,COLEGIO CALASANZ,SAN JOSE NORTE,408,408
2018,,INTERNACIONAL CRISTIANAS,HEREDIA,141,140
2018,,COLEGIO METODISTA,SAN JOSE NORTE,388,388
2018,,COLEGIO MONTERREY,SAN JOSE NORTE,281,277
2018,3944,LICEO JOSE JOAQUIN VARGAS CALVO,SAN JOSE NORTE,1036,1036
2018,3962,COLEGIO CEDROS,SAN JOSE NORTE,580,540
2018,3939,LICEO ANASTASIO ALFARO,SAN JOSE NORTE,583,583
2018,4164,C.T.P. DE TURRUBARES,PURISCAL,198,196
2018,4186,C.T.P. JOSE DANIEL FLORES,LOS SANTOS,361,355
2018,3960,LICEO DE CURRIDABAT,SAN JOSE CENTRAL,702,682
2018,3951,LICEO FRANCO COSTARRICENSE,SAN JOSE CENTRAL,305,304
2018,4009,LICEO UNESCO,PEREZ ZELEDON,1335,1328
2018,4169,C.T.P. GENERAL VIEJO,PEREZ ZELEDON,736,733
2018,4166,C.T.P. SAN ISIDRO,PEREZ ZELEDON,753,753
2018,4167,C.T.P. PLATANARES,PEREZ ZELEDON,543,540
2018,4168,C.T.P. DE PEJIBAYE,PEREZ ZELEDON,445,445
2018,4188,C.T.P. SAN PABLO,LOS SANTOS,654,650
2018,4844,C.T.P. NOCTURNO CARLOS FALLAS SIBAJA,ALAJUELA,953,873
2018,,PROYECTO EDUCATIVO SURI,SAN JOSE OESTE,74,74
2018,,COLEGIO MARISTA,ALAJUELA,374,253
2018,4023,COLEGIO EL CARMEN,ALAJUELA,920,874
2018,4028,COLEGIO REDENTORISTA SAN ALFONSO,ALAJUELA,1016,1016
2018,4171,C.T.P. JESUS OCAÑA ROJAS,ALAJUELA,933,933
2018,4022,COLEGIO GREGORIO JOSE RAMIREZ CASTRO,ALAJUELA,1193,1191
2018,4018,INSTITUTO DE ALAJUELA,ALAJUELA,1577,1456
2018,4024,LICEO SAN JOSE,ALAJUELA,940,928
2018,,CENTROAMERICANO ADVENTISTA,ALAJUELA,278,278
2018,4025,LICEO OTILIO ULATE BLANCO,ALAJUELA,865,865
2018,,SAINT PAUL COLLEGE,ALAJUELA,321,321
2018,4027,LICEO SAN RAFAEL,ALAJUELA,1337,1287
2018,4029,LICEO DE TURRUCARES,ALAJUELA,559,520
2018,4037,LICEO PATRIARCA SAN JOSE,OCCIDENTE,366,352
2018,4033,INSTITUTO JULIO ACOSTA GARCIA,OCCIDENTE,1187,1133
2018,4174,C.T.P. PIEDADES SUR,OCCIDENTE,706,704
2018,4026,COLEGIO MARIA INMACULADA,ALAJUELA,308,297
2018,4020,LICEO LEON CORTES CASTRO,ALAJUELA,867,831
2018,4173,C.T.P. SAN MATEO,ALAJUELA,433,433
2018,4019,LICEO DE ATENAS MARTHA MIRAMBELL UMAÑA,ALAJUELA,1084,1033
2018,4035,COLEGIO DE NARANJO,OCCIDENTE,1012,1011
2018,4034,EXPERIMENTAL BILINGÜE DE PALMARES,OCCIDENTE,1724,1724
2018,4021,LICEO DE POAS,ALAJUELA,1066,980
2018,4172,C.T.P. RICARDO CASTRO BEER,ALAJUELA,1210,1103
2018,4046,COLEGIO DIOCESANO PADRE ELADIO SANCHO,SAN CARLOS,396,368
2018,4183,C.T.P. SAN CARLOS,SAN CARLOS,624,621
2018,4045,LICEO DE SAN CARLOS,SAN CARLOS,980,955
2018,,COLEGIO AGROPECUARIO DE SAN CARLOS,SAN CARLOS,326,320
2018,4176,C.T.P. NATANIEL ARIAS MURILLO,SAN CARLOS,1356,1310
2018,4178,C.T.P. DE VENECIA,SAN CARLOS,868,858
2018,4180,C.T.P. DE PITAL,SAN CARLOS,918,891
2018,4179,C.T.P. LA FORTUNA,SAN CARLOS,967,902
2018,4182,C.T.P. SANTA ROSA,SAN CARLOS,847,841
2018,4040,LICEO DE ALFARO RUIZ,OCCIDENTE,343,343
2018,4175,C.T.P. FRANCISCO JOSE ORLICH BOLMARCICH,OCCIDENTE,823,809
2018,4232,C.T.P. UPALA,ZONA NORTE-NORTE,883,882
2018,4177,C.T.P. LOS CHILES,SAN CARLOS,713,713
2018,4181,C.T.P. DE GUATUSO,ZONA NORTE-NORTE,636,636
2018,4055,COLEGIO SAGRADO CORAZON DE JESUS,CARTAGO,806,778
2018,4056,UNIDAD PEDAGOGICA RAFAEL HERNANDEZ MADRIZ,CARTAGO,403,372
2018,4050,LICEO VICENTE LACHNER SANDOVAL,CARTAGO,1239,1197
2018,4051,COLEGIO SAN LUIS GONZAGA,CARTAGO,2533,2509
2018,4054,COLEGIO SERAFICO SAN FRANCISCO,CARTAGO,791,740
2018,4184,C.T.P. COVAO DIURNO,CARTAGO,726,637
2018,4161,C.T.P. SAN JUAN SUR,DESAMPARADOS,740,740
2018,4052,LICEO DE PARAISO,CARTAGO,1554,1549
2018,5082,C.T.P. MARIO QUIROS SASSO,CARTAGO,1430,1385
2018,4070,LICEO HERNAN VARGAS RAMIREZ,TURRIALBA,451,448
2018,4069,COLEGIO DR. CLODOMIRO PICADO TWIGHT,TURRIALBA,1249,1249
2018,4189,C.T.P. LA SUIZA,TURRIALBA,837,833
2018,4185,C.T.P. DE PACAYAS,CARTAGO,1006,760
2018,4067,LICEO BRAULIO CARRILLO COLINA,CARTAGO,898,831
2018,4053,COLEGIO ELIAS LEIVA QUIROS,CARTAGO,1436,1397
2018,,COLEGIO MARIA AUXILIADORA,HEREDIA,127,127
2018,4085,LICEO ING. MANUEL BENAVIDES RODRIGUEZ,HEREDIA,1278,1118
2018,4078,LICEO DE HEREDIA,HEREDIA,1231,1231
2018,4191,C.T.P. DE HEREDIA,HEREDIA,737,737
2018,4089,COLEGIO CLARETIANO,HEREDIA,893,892
2018,4077,LICEO ING. SAMUEL SAENZ FLORES,HEREDIA,1482,1448
2018,4192,C.T.P. DE ULLOA,HEREDIA,957,957
2018,4083,CONSERVATORIO CASTELLA,HEREDIA,431,424
2018,5077,COLEGIO RODRIGO HERNANDEZ VARGAS,HEREDIA,955,891
2018,4081,COLEGIO SANTA MARIA DE GUADALUPE,HEREDIA,1568,1534
2018,4084,LICEO DE SANTA BÁRBARA,HEREDIA,1272,1068
2018,4088,UNIDAD PEDAGOGICA LICEO EL ROBLE,HEREDIA,431,431
2018,4080,LICEO ING. CARLOS PASCUA ZUÑIGA,HEREDIA,1223,1217
2018,4086,LICEO DE SAN ISIDRO,HEREDIA,1063,1061
2018,4087,EXPERIMENTAL BILINGÜE DE BELEN,HEREDIA,1077,1077
2018,4079,LICEO REGIONAL DE FLORES,HEREDIA,1418,1416
2018,4082,LICEO MARIO VINDAS SALAZAR,HEREDIA,886,732
2018,4193,C.T.P. PUERTO VIEJO,SARAPIQUI,1001,1001
2018,,SANTA ANA,LIBERIA,380,380
2018,4194,C.T.P. LIBERIA,LIBERIA,1193,1055
2018,4102,INSTITUTO DE GUANACASTE,LIBERIA,1139,1138
2018,4103,LICEO LABORATORIO DE LIBERIA,LIBERIA,735,731
2018,4198,C.T.P. DE NICOYA,NICOYA,881,881
2018,4105,LICEO DE NICOYA,NICOYA,930,930
2018,4199,C.T.P. LA MANSION,NICOYA,508,508
2018,4200,C.T.P. DE CORRALILLO,NICOYA,373,366
2018,4108,"LICEO SANTA CRUZ, CLIMACO A. PEREZ",SANTA CRUZ,1446,1216
2018,4203,C.T.P. DE SANTA CRUZ,SANTA CRUZ,290,290
2018,4202,C.T.P. 27 DE ABRIL,SANTA CRUZ,560,559
2018,4205,C.T.P. DE CARTAGENA,SANTA CRUZ,430,415
2018,4204,C.T.P. SANTA BARBARA,SANTA CRUZ,192,191
2018,4101,COLEGIO DE BAGACES,LIBERIA,789,777
2018,4195,C.T.P. FORTUNA DE BAGACES,LIBERIA,395,395
2018,4201,C.T.P. CARRILLO,SANTA CRUZ,670,458
2018,4206,C.T.P. SARDINAL,SANTA CRUZ,640,640
2018,4111,LICEO MIGUEL ARAYA VENEGAS,CAÑAS,773,773
2018,4110,LICEO MAURILIO ALVARADO VARGAS,CAÑAS,825,823
2018,4196,C.T.P. NANDAYURE,NICOYA,494,492
2018,4100,EXPERIMENTAL BILINGÜE DE LA CRUZ,LIBERIA,332,324
2018,4197,C.T.P. HOJANCHA,NICOYA,397,397
2018,,COLEGIO MONSERRAT,PUNTARENAS,35,35
2018,4116,LICEO DIURNO JOSE MARTI,PUNTARENAS,907,907
2018,4119,LICEO CHACARITA,PUNTARENAS,1007,945
2018,4209,C.T.P. DE PUNTARENAS,PUNTARENAS,1195,1189
2018,4208,C.T.P. DE JICARAL,PENINSULAR,537,537
2018,4210,C.T.P. DE PAQUERA,PENINSULAR,321,321
2018,4212,C.T.P. DE SANTA ELENA,PUNTARENAS,400,400
2018,4211,C.T.P. DE COBANO,PENINSULAR,421,421
2018,4117,LICEO DE ESPARZA,PUNTARENAS,1040,1040
2018,4170,C.T.P. DE BUENOS AIRES,GRANDE DE TERRABA,734,731
2018,4118,LICEO DE MIRAMAR,PUNTARENAS,793,793
2018,,COMPLEJO SAN BENEDICTO,SAN JOSE CENTRAL,111,111
2018,4213,C.T.P. DE OSA,GRANDE DE TERRABA,432,432
2018,5748,C.T.P. DE QUEPOS,AGUIRRE,815,815
2018,4231,C.T.P. DE MATAPALO,AGUIRRE,580,580
2018,4214,C.T.P. CARLOS MANUEL VICENTE CASTRO,COTO,754,754
2018,4220,C.T.P. DE PUERTO JIMENEZ,COTO,467,457
2018,4217,C.T.P. GUAYCARA,COTO,856,789
2018,4215,C.T.P. UMBERTO MELLONI CAMPANINI,COTO,783,783
2018,4216,C.T.P. DE SABALITO,COTO,751,733
2018,4230,C.T.P. DE PARRITA,AGUIRRE,1105,1105
2018,4125,LICEO CIUDAD NEILY,COTO,1197,1183
2018,4218,C.T.P. DE CORREDORES,COTO,635,632
2018,,CIENTIFICO DE COSTA RICA DE PEREZ ZELEDON -UN,PEREZ ZELEDON,37,37
2018,4221,C.T.P. DE LIMON,LIMON,1358,1354
2018,4224,C.T.P. VALLE LA ESTRELLA,LIMON,831,807
2018,4134,LICEO NUEVO DE LIMON,LIMON,1078,1078
2018,4133,COLEGIO DE LIMON,LIMON,1392,1146
2018,4227,C.T.P. DE POCOCÍ,GUAPILES,1895,1671
2018,4226,C.T.P. PADRE ROBERTO EVANS,LIMON,1347,1314
2018,4223,C.T.P. DE TALAMANCA,SULA,921,921
2018,4222,C.T.P. DE BATAAN,LIMON,1287,1287
2018,4228,C.T.P. GUÁCIMO,GUAPILES,929,923
2018,,LABORATORIO DEL C.U.P.,PUNTARENAS,89,89
2018,4092,LICEO LOS LAGOS,HEREDIA,643,643
2018,4090,LICEO SANTO DOMINGO,HEREDIA,1134,1134
2018,,SEK DE COSTA RICA,SAN JOSE CENTRAL,236,233
2018,,WEST COLLEGE,SAN JOSE OESTE,83,81
2018,,ACADEMIA TEOCALI,LIBERIA,85,82
2018,4000,UNIDAD PEDAGOGICA DR. RAFAEL ANGEL CALDERON G,PEREZ ZELEDON,356,333
2018,,EL ESPIRITU SANTO,SANTA CRUZ,133,133
2018,,CARIBBEAN SCHOOL,LIMON,117,114
2018,,CIENTIFICO COSTARRICENSE DE SAN PEDRO,SAN JOSE NORTE,41,41
2018,4120,LICEO ANTONIO OBANDO CHAN,PUNTARENAS,1068,1061
2018,,AMERICAN INTERNACIONAL SCHOOL,HEREDIA,92,92
2018,,COLEGIO CRISTIANO ASAMBLEAS DE DIOS,SAN JOSE NORTE,76,61
2018,,SAN MARCOS,LIMON,79,77
2018,,CIENTIFICO DE COSTA RICA DE CARTAGO -TEC-,CARTAGO,47,47
2018,,INSTITUTO DE DESARROLLO DE INTELIGENCIA,SAN JOSE CENTRAL,83,83
2018,,SAINT JOHN BAPTIST,ALAJUELA,299,299
2018,4229,C.T.P. DE JACO,AGUIRRE,959,945
2018,3975,UNIDAD PEDAGOGICA JOSE RAFAEL ARAYA ROJAS,SAN JOSE NORTE,727,727
2018,4141,LICEO DE CARIARI,GUAPILES,1414,1331
2018,,COLEGIO BILINGÜE SAN RAMON,OCCIDENTE,106,105
2018,4036,COLEGIO VALLE AZUL,OCCIDENTE,450,450
2018,,CIENTIFICO DE COSTA RICA DE SAN RAMON -UCR-,OCCIDENTE,40,40
2018,,COLEGIO LAS AMERICAS,SAN JOSE NORTE,288,280
2018,,OASIS DE ESPERANZA,SAN JOSE NORTE,35,35
2018,,COLEGIO MONT BERKELEY INTERNACIONAL,SAN JOSE NORTE,33,33
2018,4010,LICEO SAN PEDRO,PEREZ ZELEDON,503,503
2018,4093,COLEGIO LA AURORA,HEREDIA,561,495
2018,4001,UNIDAD PEDAGOGICA JOSE BREINDERHOFF,PEREZ ZELEDON,95,93
2018,4003,LICEO EL CARMEN,GRANDE DE TERRABA,196,196
2018,4002,LICEO POTRERO GRANDE,GRANDE DE TERRABA,175,175
2018,4030,EXPERIMENTAL BILINGUE DE GRECIA,ALAJUELA,450,450
2018,,MARIA INMACULADA,LIMON,255,255
2018,4132,LICEO MARYLAND,LIMON,363,363
2018,4135,COLEGIO SULÁYÖM,SULA,219,219
2018,,COLEGIO BILINGÜE SAN FRANCISCO DE ASÍS,GUAPILES,181,181
2018,4066,EXPERIMENTAL BILINGÜE DE CARTAGO,CARTAGO,701,699
2018,4058,LICEO DE COT,CARTAGO,633,626
2018,,SAN AGUSTIN,OCCIDENTE,157,153
2018,4151,LICEO SAN JOSE,ZONA NORTE-NORTE,367,361
2018,,BILINGÜE DEL VALLE,SAN JOSE OESTE,24,22
2018,3971,UNIDAD PEDAGOGICA CUATRO REINAS,SAN JOSE OESTE,199,170
2018,4158,C.T.P. DOS CERCAS,DESAMPARADOS,998,995
2018,3990,LICEO DE FRAILES,DESAMPARADOS,233,231
2018,,SAN LORENZO,SAN JOSE NORTE,73,73
2018,,SAINT GREGORY,SAN JOSE NORTE,114,110
2018,,CIENTIFICO DE COSTA RICA DE GUANACASTE -UCR-,LIBERIA,51,51
2018,4113,LICEO DE COLORADO,CAÑAS,337,337
2018,,SANTA FE,ALAJUELA,83,83
2018,4857,C.T.P. COVAO NOCTURNO,CARTAGO,537,527
2018,,SAGRADA REINA DE LOS ANGELES,SAN JOSE CENTRAL,219,160
2018,,COLEGIO ISAAC MARTIN,SAN JOSE NORTE,170,169
2018,4095,LICEO LA VIRGEN,SARAPIQUI,615,615
2018,4076,SAN JOSE DE LA MONTAÑA,HEREDIA,603,597
2018,4123,LICEO COMTE,COTO,364,359
2018,4071,LICEO TUCURRIQUE,TURRIALBA,350,347
2018,4060,COLEGIO SAN FRANCISCO,CARTAGO,860,846
2018,4121,LICEO DE CHOMES,PUNTARENAS,397,397
2018,,COLEGIO SANTA TERESA,ALAJUELA,134,129
2018,4065,COLEGIO ALEJANDRO QUESADA R.,CARTAGO,790,790
2018,,SAN MIGUEL ARCANGEL,DESAMPARADOS,357,357
2018,4122,LICEO DE CHIRA,PUNTARENAS,181,125
2018,,PANAMERICANO,SAN JOSE OESTE,254,254
2018,3973,EXPERIMENTAL BILINGUE LA TRINIDAD,SAN JOSE NORTE,601,601
2018,,INTERNACIONAL CANADIENSE,SAN JOSE CENTRAL,93,93
2018,,BILINGÜE INTERNACIONAL,SAN JOSE OESTE,45,45
2018,,CRISTIANA LIBERTAD,SAN JOSE NORTE,49,49
2018,4825,NOCTURNO BRAULIO CARRILLO COLINA,SAN JOSE NORTE,215,205
2018,4824,NOCTURNO DE HATILLO,SAN JOSE CENTRAL,505,432
2018,4837,NOCTURNO DESAMPARADOS,DESAMPARADOS,825,781
2018,4888,NOCTURNO LA CUESTA,COTO,379,370
2018,4822,NOCTURNO JOSE JOAQUIN JIMENEZ NUNEZ,SAN JOSE NORTE,585,585
2018,4838,NOCTURNO DE PURISCAL,PURISCAL,398,394
2018,4839,NOCTURNO DE CIUDAD COLON,PURISCAL,203,196
2018,4840,NOCTURNO DE PEREZ ZELEDON,PEREZ ZELEDON,1027,999
2018,4848,NOCTURNO DE PALMARES,OCCIDENTE,673,625
2018,4842,NOCTURNO MIGUEL OBREGON LIZANO,ALAJUELA,861,818
2018,4843,NOCTURNO DE GRECIA,ALAJUELA,467,372
2018,4849,NOCTURNO JULIAN VOLIO LLORENTE,OCCIDENTE,674,601
2018,4850,NOCTURNO DE NARANJO,OCCIDENTE,788,787
2018,4853,NOCTURNO DE CARTAGO,CARTAGO,1377,1187
2018,4855,NOCTURNO DE LA UNION,CARTAGO,800,624
2018,4859,NOCTURNO PBRO. ENRIQUE MENZEL,TURRIALBA,593,572
2018,4860,NOCTURNO ALFREDO GONZÁLEZ FLORES,HEREDIA,955,943
2018,4861,NOCTURNO HERMAN LOPEZ HERNANDEZ,HEREDIA,158,137
2018,4862,NOCTURNO DE RIO FRIO,SARAPIQUI,795,746
2018,4869,NOCTURNO DE LIBERIA,LIBERIA,729,729
2018,4871,NOCTURNO DE NICOYA,NICOYA,252,230
2018,4872,NOCTURNO DE SANTA CRUZ,SANTA CRUZ,196,195
2018,4875,NOCTURNO JUAN SANTAMARIA,CAÑAS,475,329
2018,,NOCTURNO CALASANZ,SAN JOSE NORTE,74,68
2018,4877,NOCTURNO JOSE MARTI,PUNTARENAS,325,264
2018,4878,NOCTURNO DE ESPARZA,PUNTARENAS,260,260
2018,4131,LICEO DE MATINA,LIMON,402,402
2018,4124,LICEO PACIFICO SUR,GRANDE DE TERRABA,631,620
2018,3972,LICEO MARIA AUXILIADORA,SAN JOSE OESTE,642,638
2018,4882,NOCTURNO DE GOLFITO,COTO,203,203
2018,4129,LICEO SIXAOLA,LIMON,205,188
2018,4881,NOCTURNO DE CIUDAD NEILY,COTO,656,603
2018,4889,NOCTURNO DE LIMON,LIMON,895,895
2018,4128,LICEO RIO BANANO,LIMON,266,237
2018,4225,COLEGIO DEPORTIVO DE LIMON,LIMON,311,311
2018,4893,NOCTURNO DE POCOCÍ,GUAPILES,786,752
2018,,DEL VALLE,PEREZ ZELEDON,79,79
2018,4883,NOCTURNO DE SAN VITO,COTO,538,538
2018,4127,EXPERIMENTAL BILINGÜE DE AGUA BUENA,COTO,467,464
2018,4096,COLEGIO FELIPE PÉREZ PEREZ,LIBERIA,530,530
2018,,COLEGIO ENRIQUE MALAVASSI VARGAS,SAN JOSE NORTE,141,139
2018,4142,EXPERIMENTAL BILINGÜE DE POCOCÍ,GUAPILES,709,709
2018,,CIENTIFICO DE COSTA RICA DE SAN CARLOS -TEC-,SAN CARLOS,45,45
2018,4150,LICEO BIJAGUA,ZONA NORTE-NORTE,330,330
2018,,COLEGIO ANGLOAMERICANO,SAN JOSE NORTE,364,364
2018,4007,COLEGIO LA ASUNCION,PEREZ ZELEDON,328,324
2018,4894,NOCTURNO DE GUÁCIMO,GUAPILES,292,283
2018,4008,LICEO FERNANDO VOLIO JIMENEZ,PEREZ ZELEDON,916,916
2018,4107,EXPERIMENTAL BILINGÜE DE SANTA CRUZ,SANTA CRUZ,450,450
2018,,CRISTIANO PALABRA DE VIDA,ALAJUELA,71,71
2018,,VILASECA,HEREDIA,112,112
2018,,SANTA INES,HEREDIA,236,231
2018,,SAINT GEORGE HIGH SCHOOL,SAN JOSE CENTRAL,203,203
2018,,MIRAVALLE,CARTAGO,400,400
2018,,ADVENTISTA DE LIMON,LIMON,153,153
2018,3993,LICEO DE SABANILLAS,DESAMPARADOS,191,191
2018,4114,EXPERIMENTAL BILINGÜE DE NUEVO ARENAL,CAÑAS,185,182
2018,,JORGE DEBRAVO,TURRIALBA,65,65
2018,4072,LICEO SANTA TERESITA,TURRIALBA,342,339
2018,,GREEN VALLEY,GUAPILES,105,104
2018,4145,LICEO LA RITA,GUAPILES,615,606
2018,4138,LICEO DE TICABÁN,GUAPILES,363,363
