AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,pass_percent,,,,,
2020,6828,4,COLEGIO AUSTRAL,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,310,5,0.902654867,,,,,
2020,6829,2,INSTITUTO SALESIANO,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.994108984,,,,,
2020,6829,2,INSTITUTO SALESIANO,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,310,5,0.996941896,,,,,
2020,6830,6,COLEGIO NUESTRA SENORA DEL CARMEN,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.981412639,,,,,
2020,6830,6,COLEGIO NUESTRA SENORA DEL CARMEN,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,310,5,0.984076433,,,,,
2020,6832,2,COLEGIO MARIA AUXILIADORA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.99132321,,,,,
2020,6832,2,COLEGIO MARIA AUXILIADORA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,310,5,0.974522293,,,,,
2020,6833,0,INSTITUTO EDUCACIONAL COLLICO,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.943502825,,,,,
2020,6834,9,ESCUELA PARTICULAR METODISTA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.966346154,,,,,
2020,6835,7,COLEGIO ADVENTISTA DE VALDIVIA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.97869102,,,,,
2020,6835,7,COLEGIO ADVENTISTA DE VALDIVIA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,310,5,0.996323529,,,,,
2020,6836,5,COLEGIO ALONSO DE ERCILLA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,110,2,0.977707006,,,,,
2020,6836,5,COLEGIO ALONSO DE ERCILLA,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,0,1,310,5,0.99375,,,,,
2020,6841,1,COLEGIO VALLE DE LOS RIOS,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3,2,1,1,110,2,0.894736842,,,,,
2020,6843,8,COLEGIO WINDSOR SCHOOL,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,4,3,0,1,110,2,0.972696246,,,,,
2020,6843,8,COLEGIO WINDSOR SCHOOL,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,4,3,0,1,310,5,0.991769547,,,,,
2020,6844,6,INSTITUTO ALEMAN CARLOS ANWANDTER,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,4,3,0,1,110,2,0.993562232,,,,,
2020,6844,6,INSTITUTO ALEMAN CARLOS ANWANDTER,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,4,3,0,1,310,5,0.972477064,,,,,
2020,6846,2,LICEO SAN LUIS DE ALBA,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,0,1,310,5,0.934782609,,,,,
2020,6846,2,LICEO SAN LUIS DE ALBA,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,0,1,510,7,0.916666667,,,,,
2020,6846,2,LICEO SAN LUIS DE ALBA,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,0,1,610,7,0.954545455,,,,,
2020,6846,2,LICEO SAN LUIS DE ALBA,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,0,1,710,7,0.913265306,,,,,
2020,6848,9,ESCUELA PARTICULAR EL BOSQUE,14,RIOS,142,14203,LAGO RANCO,142,RANCO,3,2,1,1,110,2,0.928571429,,,,,
2020,6852,7,COLEGIO PELCHUQUIN,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.919354839,,,,,
2020,6852,7,COLEGIO PELCHUQUIN,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,363,6,0.739130435,,,,,
2020,6853,5,LICEO POLITECNICO PESQUERO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.925373134,,,,,
2020,6853,5,LICEO POLITECNICO PESQUERO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,610,7,0.875,,,,,
2020,6853,5,LICEO POLITECNICO PESQUERO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,810,7,0.865384615,,,,,
2020,6855,1,ESCUELA RURAL MAIQUILLAHUE,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6857,8,ESCUELA RURAL MISSISSIPPI,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.9375,,,,,
2020,6865,9,ESCUELA RURAL HUIFCO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.8,,,,,
2020,6866,7,ESCUELA RURAL ALFONSO OSSES PEREZ,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.958333333,,,,,
2020,6867,5,ESC.RURAL JORGE ROBERTO FONTANNAZ BLUAS,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6868,3,ESCUELA RURAL INIPULLI,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6876,4,ESCUELA FRAY BERNABE DE LUCERNA,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.978723404,,,,,
2020,6877,2,ESCUELA RURAL OSVALDO FERNANDEZ V.,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.857142857,,,,,
2020,6878,0,ESCUELA RURAL PAILLACO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6882,9,ESCUELA RURAL LINGUENTO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.4,,,,,
2020,6884,5,ESCUELA RURAL FLORA MARTIN IMIGO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6886,1,ESCUELA VALLE DE MARIQUINA,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,0,1,110,2,0.970464135,,,,,
2020,6891,8,ESC.RURAL JUAN POBLETE SAINT-SIMON,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,0.948717949,,,,,
2020,6891,8,ESC.RURAL JUAN POBLETE SAINT-SIMON,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,363,6,0.88,,,,,
2020,6893,4,ESCUELA RURAL TRALCAO,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6895,0,ESCUELA PARTICULAR SANTA CRUZ,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,3,2,0,1,110,2,0.992424242,,,,,
2020,6895,0,ESCUELA PARTICULAR SANTA CRUZ,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,3,2,0,1,310,5,0.975778547,,,,,
2020,6896,9,SEMINARIO SAN FIDEL,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,3,2,0,1,110,2,0.975308642,,,,,
2020,6896,9,SEMINARIO SAN FIDEL,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,3,2,0,1,310,5,0.985250737,,,,,
2020,6897,7,LICEO POLIVALENTE CAMILO HENRIQUEZ G.,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,310,5,0.974358974,,,,,
2020,6897,7,LICEO POLIVALENTE CAMILO HENRIQUEZ G.,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,410,7,0.897058824,,,,,
2020,6897,7,LICEO POLIVALENTE CAMILO HENRIQUEZ G.,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,510,7,0.929411765,,,,,
2020,6897,7,LICEO POLIVALENTE CAMILO HENRIQUEZ G.,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,610,7,0.821428571,,,,,
2020,6898,5,ESCUELA FELIPE BARTHOU CORBEAUX,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,110,2,0.986784141,,,,,
2020,6899,3,LICEO REPUBLICA DEL BRASIL,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,110,2,0.994252874,,,,,
2020,6899,3,LICEO REPUBLICA DEL BRASIL,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,410,7,0.962264151,,,,,
2020,6899,3,LICEO REPUBLICA DEL BRASIL,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,510,7,0.888888889,,,,,
2020,6901,9,ESCUELA RURAL REDUCCION ANTILHUE,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,110,2,0.964285714,,,,,
2020,6902,7,ESCUELA RURAL RUCAKLEN,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6903,5,ESCUELA RURAL PUQUINE BAJO,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6905,1,ESCUELA RURAL AYLIN,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,1,1,110,2,0.966666667,,,,,
2020,6916,7,ESCUELA ALBERTO CORDOVA LATORRE,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,110,2,0.969543147,,,,,
2020,6916,7,ESCUELA ALBERTO CORDOVA LATORRE,14,RIOS,141,14103,LANCO,141,VALDIVIA,2,1,0,1,363,6,0.658536585,,,,,
2020,6917,5,ESCUELA PARTICULAR PADRE CARLOS,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,0,1,110,2,0.973684211,,,,,
2020,6918,3,ESCUELA PARTICULAR SAN FRANCISCO,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,0,1,110,2,0.978632479,,,,,
2020,6919,1,ESCUELA PARTICULAR SAN SEBASTIAN,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,1,1,110,2,1,,,,,
2020,6920,5,ESCUELA PARTICULAR GUIDO BECK,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,0,1,110,2,0.976744186,,,,,
2020,6922,1,LICEO PADRE ALCUINO,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,0,1,410,7,0.892857143,,,,,
2020,6922,1,LICEO PADRE ALCUINO,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,0,1,610,7,0.884615385,,,,,
2020,6922,1,LICEO PADRE ALCUINO,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,0,1,710,7,0.96875,,,,,
2020,6925,6,COLEGIO MARIA REINA,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,1,1,110,2,0.941176471,,,,,
2020,6925,6,COLEGIO MARIA REINA,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,1,1,310,5,0.918918919,,,,,
2020,6925,6,COLEGIO MARIA REINA,14,RIOS,141,14103,LANCO,141,VALDIVIA,3,2,1,1,610,7,1,,,,,
2020,6929,9,LICEO BICENTENARIO ALBERTO BLEST GANA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,0,1,310,5,0.97080292,,,,,
2020,6929,9,LICEO BICENTENARIO ALBERTO BLEST GANA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,0,1,410,7,0.977272727,,,,,
2020,6930,2,ESCUELA FRANCIA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,0,1,110,2,0.977715877,,,,,
2020,6932,9,ESCUELA NEVADA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,0,1,110,2,0.965065502,,,,,
2020,6933,7,ESCUELA RURAL FOLILCO,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,0.986928105,,,,,
2020,6934,5,ESCUELA NUEVA ESPANA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,0,1,110,2,0.984962406,,,,,
2020,6935,3,ESCUELA RURAL ANTILHUE,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,0.985185185,,,,,
2020,6944,2,ESCUELA RURAL USTARITZ,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,0.935483871,,,,,
2020,6945,0,ESCUELA RURAL LOS BAJOS,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6946,9,ESCUELA RURAL COMUNIDAD STA CARLA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6950,7,ESCUELA RURAL LAS HUELLAS,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6951,5,ESCUELA RURAL LA VICTORIA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6953,1,ESCUELA RURAL EL SALTO,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,0.85046729,,,,,
2020,6955,8,ESCUELA RURAL ENRIQUE HEVIA LABBE,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,0.928571429,,,,,
2020,6956,6,ESCUELA RURAL ALICIA MERA OVALLE,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6963,9,ESCUELA CENTROS UNIDOS SAN JUAN,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,165,3,1,,,,,
2020,6964,7,ESCUELA PARTICULAR LOS MAITENES,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,0.927835052,,,,,
2020,6965,5,ESCUELA PARTICULAR HUAIQUIMILLA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,0.75,,,,,
2020,6969,8,ESCUELA PARTICULAR EL FAROL,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,1,,,,,
2020,6970,1,ESCUELA PARTICULAR PATAGONIA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,0.956521739,,,,,
2020,6972,8,ESCUELA COLEGUAL NUM.32,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,1,,,,,
2020,6975,2,ESCUELA PARTICULAR COVADONGA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,1,,,,,
2020,6978,7,ESCUELA PARTICULAR SANTA ANA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,1,,,,,
2020,6982,5,ESCUELA PARTICULAR MI TIERRA,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,3,2,1,1,110,2,1,,,,,
2020,6983,3,COLEGIO JOSE MANUEL BALMACEDA FÉRNANDEZ,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,0,1,110,2,0.978494624,,,,,
2020,6983,3,COLEGIO JOSE MANUEL BALMACEDA FÉRNANDEZ,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,0,1,310,5,0.969879518,,,,,
2020,6984,1,ESCUELA RURAL NONTUELA,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,0.8828125,,,,,
2020,6986,8,ESCUELA FRONTERIZA DE LLIFEN,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,0.988636364,,,,,
2020,6988,4,ESCUELA RURAL LONCOPAN BAJO,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,0.6,,,,,
2020,6989,2,ESCUELA RURAL LOS CERRILLOS,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,1,,,,,
2020,6990,6,ESCUELA RURAL EL LLOLLY,14,RIOS,141,14107,PAILLACO,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,6991,4,ESCUELA RURAL ISLA HUAPI,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,0.892857143,,,,,
2020,6992,2,ESCUELA RURAL VISTA HERMOSA,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,0.833333333,,,,,
2020,6996,5,ESCUELA RURAL PUMOL,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,1,,,,,
2020,7000,9,ESCUELA RURAL HUEINAHUE,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,0.9375,,,,,
2020,7003,3,ESCUELA RURAL CURRINE,14,RIOS,142,14202,FUTRONO,142,RANCO,2,1,1,1,110,2,1,,,,,
2020,7004,1,COLEGIO MARIA DEOGRACIA,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,0,1,110,2,0.874407583,,,,,
2020,7004,1,COLEGIO MARIA DEOGRACIA,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,0,1,310,5,0.918518519,,,,,
2020,7006,8,LICEO SAN CONRADO DE FUTRONO,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,0,1,110,2,0.974683544,,,,,
2020,7006,8,LICEO SAN CONRADO DE FUTRONO,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,0,1,310,5,0.980113636,,,,,
2020,7006,8,LICEO SAN CONRADO DE FUTRONO,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,0,1,610,7,0.952380952,,,,,
2020,7006,8,LICEO SAN CONRADO DE FUTRONO,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,0,1,710,7,0.953271028,,,,,
2020,7009,2,ESCUELA PARTICULAR CHOLLINCO,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,1,1,110,2,0.984126984,,,,,
2020,7011,4,ESCUELA PARTICULAR CHIHUIO,14,RIOS,142,14202,FUTRONO,142,RANCO,3,2,1,1,110,2,0.966666667,,,,,
2020,7015,7,LICEO CARLOS HAVERBECK RICHTER,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,0,1,310,5,0.962765957,,,,,
2020,7015,7,LICEO CARLOS HAVERBECK RICHTER,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,0,1,610,7,0.953488372,,,,,
2020,7016,5,ESCUELA BASICA DE CORRAL,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,0,1,110,2,0.967391304,,,,,
2020,7018,1,ESCUELA RURAL TRES CHIFLONES ALTO,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7020,3,ESCUELA RURAL CARBONEROS,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7023,8,ESCUELA RURAL LA AGUADA,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,0.941558442,,,,,
2020,7024,6,ESCUELA RURAL SAN CARLOS,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7025,4,ESCUELA RURAL EL HUAPE,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,0.965517241,,,,,
2020,7026,2,ESCUELA RURAL CHAIHUIN,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7030,0,ESCUELA RURAL LAS COLORADAS,14,RIOS,141,14102,CORRAL,141,VALDIVIA,2,1,1,1,110,2,0.75,,,,,
2020,7031,9,LICEO GABRIELA MISTRAL,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,0,1,110,2,0.919732441,,,,,
2020,7031,9,LICEO GABRIELA MISTRAL,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,0,1,310,5,0.802816901,,,,,
2020,7031,9,LICEO GABRIELA MISTRAL,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,0,1,363,6,0.595744681,,,,,
2020,7031,9,LICEO GABRIELA MISTRAL,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,0,1,510,7,0.956521739,,,,,
2020,7031,9,LICEO GABRIELA MISTRAL,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,0,1,610,7,1,,,,,
2020,7032,7,ESCUELA ALABAMA,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,0,1,110,2,1,,,,,
2020,7034,3,ESCUELA RURAL PUTREGUEL,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,1,1,110,2,0.75,,,,,
2020,7037,8,ESCUELA RURAL SANTA HIGIDIA,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7038,6,ESCUELA RURAL HUILLICOIHUE,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7039,4,ESCUELA RURAL ENRIQUE TALADRIZ,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7040,8,ESCUELA RURAL RUNCA,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2,1,1,1,110,2,1,,,,,
2020,7044,0,LICEO SANTO CURA DE ARS,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,3,2,0,1,110,2,0.967320261,,,,,
2020,7044,0,LICEO SANTO CURA DE ARS,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,3,2,0,1,310,5,0.941176471,,,,,
2020,7044,0,LICEO SANTO CURA DE ARS,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,3,2,0,1,410,7,0.882352941,,,,,
2020,7044,0,LICEO SANTO CURA DE ARS,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,3,2,0,1,610,7,1,,,,,
2020,7049,1,CENTRO EDUCATIVO FERNANDO SANTIVAN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,0,1,110,2,0.93006993,,,,,
2020,7049,1,CENTRO EDUCATIVO FERNANDO SANTIVAN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,0,1,310,5,0.939698492,,,,,
2020,7049,1,CENTRO EDUCATIVO FERNANDO SANTIVAN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,0,1,510,7,1,,,,,
2020,7049,1,CENTRO EDUCATIVO FERNANDO SANTIVAN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,0,1,610,7,0.912280702,,,,,
2020,7050,5,ESCUELA MARIA ALVARADO GARAY,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,0,1,110,2,0.971764706,,,,,
2020,7051,3,ESCUELA RURAL PANGUILELFUN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7057,2,ESCUELA RURAL PITREN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.833333333,,,,,
2020,7058,0,ESCUELA RURAL HUITAG,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7059,9,ESCUELA MANUEL ANABALÓN SÁEZ,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,0,1,110,2,0.9525,,,,,
2020,7061,0,ESCUELA RURAL LA RINCONADA,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.980769231,,,,,
2020,7062,9,ESCUELA RURAL PULLINQUE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.923076923,,,,,
2020,7063,7,ESCUELA RURAL HUELLAHUE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.96969697,,,,,
2020,7064,5,ESCUELA BASICA REPUBLICA DE CHILE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.9,,,,,
2020,7065,3,ESCUELA RURAL EL MANZANO,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7069,6,ESCUELA RURAL COZ COZ,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.8,,,,,
2020,7071,8,ESCUELA RURAL LAGO AZUL,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.956521739,,,,,
2020,7072,6,ESCUELA RURAL LLANCAHUE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7073,4,ESCUELA RURAL CURIHUE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7074,2,ESCUELA RURAL CACIQUE AILLAPAN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7076,9,ESCUELA ESTADIO,9,ARAUC,91,9120,VILLARRICA,93,CAUTÍN SUR,2,1,1,1,110,2,1,,,,,
2020,7077,7,ESCUELA ALIHUEN,9,ARAUC,91,9120,VILLARRICA,93,CAUTÍN SUR,2,1,1,1,110,2,0.833333333,,,,,
2020,7078,5,ESCUELA RURAL CARRIRINE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.894736842,,,,,
2020,7079,3,ESCUELA RURAL MALCHEHUE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.875,,,,,
2020,7081,5,ESCUELA RURAL RANINTULELFU,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7083,1,ESCUELA RURAL BOCATOMA,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.919354839,,,,,
2020,7085,8,COMPLEJO EDUCACIONAL TIERRA DE ESPERANZA,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.985815603,,,,,
2020,7085,8,COMPLEJO EDUCACIONAL TIERRA DE ESPERANZA,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,310,5,0.911111111,,,,,
2020,7086,6,ESCUELA RURAL COIHUECO,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.941176471,,,,,
2020,7088,2,ESCUELA RURAL CAYUMAPU,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7089,0,ESCUELA RURAL LAGO NELTUME,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
2020,7090,4,ESCUELA RURAL PUNAHUE,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.6,,,,,
2020,7092,0,ESCUELA RURAL REHUEICO,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,0.966666667,,,,,
2020,7093,9,ESCUELA RURAL TRAFUN,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1,1,1,1,110,2,1,,,,,
