school_id,latitude,longitude
1547,-33.113952,-71.579298
1548,-33.066277,-71.362496
1549,-32.44966,-71.229736
1550,-32.593246,-71.4246
1551,-33.054818,-71.640226
1553,-33.618233,-71.607683
1554,-33.046959,-71.364675
1555,-32.44966,-71.229736
1556,-33.038199,-71.630756
1557,-33.602942,-71.610078
1567,-32.507353,-71.439167
1568,-32.44966,-71.229736
1569,-33.050804,-71.621834
1570,-33.052695,-71.563859
1571,-32.750087,-70.71387
1573,-32.998311,-71.519789
1577,-32.507353,-71.439167
1579,-32.745788,-70.656786
1581,-32.445735,-71.230281
1582,-33.007541,-71.539467
1583,-33.036506,-71.589994
1585,-33.051197,-71.600788
1586,-33.046959,-71.364675
1587,-33.046959,-71.364675
1588,-33.001436,-71.265782
1590,-33.049576,-71.601498
1593,-33.045286,-71.380259
1594,-33.590892,-71.596802
1595,-33.049238,-71.614117
1596,-33.590892,-71.596802
1597,-33.046063,-71.631411
1598,-33.049747,-71.437912
1599,-33.044254,-71.594336
1601,-33.060836,-71.034791
1602,-33.046959,-71.364675
1603,-33.046063,-71.631411
1604,-33.047445,-71.596377
1607,-33.046959,-71.364675
1609,-33.060836,-71.034791
1610,-33.034057,-71.638626
1619,-33.048119,-71.446143
1620,-33.046959,-71.364675
1621,-32.751192,-70.701174
1629,-33.046962,-71.632013
1631,-33.82023,-71.78514
1632,-32.769591,-71.528501
1634,-33.41174,-71.68257
1635,-33.047439,-71.618755
1638,-33.046737,-71.610439
1641,-33.590892,-71.596802
1653,-33.590892,-71.596802
1667,-32.998311,-71.519789
1675,-33.027174,-71.550775
1677,-33.023861,-71.555002
1678,-32.995696,-71.513902
1680,-33.113952,-71.579298
1681,-32.893193,-71.257747
1682,-33.046959,-71.364675
1683,-32.507353,-71.439167
1684,-33.113952,-71.579298
1685,-32.998311,-71.519789
1686,-33.030727,-71.580773
1688,-33.113952,-71.579298
1689,-33.113952,-71.579298
1691,-33.113952,-71.579298
1692,-33.019374,-71.639822
1693,-33.042462,-71.576256
1695,-32.868896,-70.618949
1696,-32.507353,-71.439167
1697,-33.113952,-71.579298
1699,-32.507353,-71.439167
1700,-32.998311,-71.519789
1701,-33.064096,-71.065483
1702,-33.0405,-71.511712
1703,-33.113952,-71.579298
1704,-32.507353,-71.439167
1705,-33.113952,-71.579298
1707,-32.442114,-71.188908
1708,-33.113952,-71.579298
1709,-33.02925,-71.522227
1712,-33.602942,-71.610078
1714,-32.733521,-70.629204
1716,-33.602942,-71.610078
1721,-33.023861,-71.555002
1722,-32.507353,-71.439167
1724,-33.036705,-71.53892
1732,-33.113952,-71.579298
1734,-33.011233,-71.538599
1735,-32.998054,-71.51402
1738,-33.002001,-71.541376
1741,-32.833163,-70.603232
1742,-33.590892,-71.596802
1748,-33.002214,-71.485021
1749,-33.029359,-71.538062
1750,-33.029062,-71.561255
1751,-33.02701,-71.543021
1752,-33.026328,-71.542638
1755,-33.023996,-71.527956
1756,-33.046959,-71.364675
1757,-33.040753,-71.475741
1759,-33.590892,-71.596802
1761,-33.046959,-71.364675
1765,-33.113952,-71.579298
1769,-32.933308,-71.516135
1772,-33.046959,-71.364675
1774,-33.41174,-71.68257
1775,-33.019186,-71.541175
1776,-33.042422,-71.62726
1777,-33.674445,-71.595523
1780,-33.046959,-71.364675
1783,-33.047223,-71.374401
1787,-33.02668,-71.556251
1788,-33.033375,-71.631557
1789,-33.026607,-71.563791
1791,-33.042422,-71.62726
1792,-33.82023,-71.78514
1795,-33.590892,-71.596802
1796,-33.026252,-71.572621
1801,-33.046959,-71.364675
1807,-33.113952,-71.579298
1819,-33.029513,-71.533355
1839,-32.755164,-70.742274
1842,-33.590892,-71.596802
1844,-33.046959,-71.364675
1847,-33.674445,-71.595523
1851,-32.788227,-71.527545
1855,-32.791126,-71.530798
1856,-32.864394,-71.476256
1857,-32.824793,-70.658996
1858,-33.046959,-71.364675
1859,-33.046959,-71.364675
1860,-32.781636,-71.531584
1863,-33.046959,-71.364675
1867,-33.064096,-71.065483
1868,-33.064096,-71.065483
1869,-32.837009,-70.58317
1870,-32.73985,-71.4575
1871,-32.507353,-71.439167
1873,-32.71324,-71.487979
1874,-32.736461,-71.460789
1875,-32.644361,-71.433714
1876,-32.736461,-71.460789
1877,-32.73333,-71.26667
1878,-33.037315,-71.314742
1881,-32.451323,-71.232823
1882,-33.049943,-71.436449
1885,-33.036314,-71.431169
1886,-33.050905,-71.436644
1888,-33.038199,-71.630756
1889,-33.04641,-71.450457
1890,-32.790678,-71.202879
1891,-32.507353,-71.439167
1892,-32.507353,-71.439167
1893,-32.507353,-71.439167
1895,-32.509138,-71.446026
1898,-33.052744,-71.468054
1899,-33.069756,-71.413408
1900,-32.994833,-71.232399
